video_id,comment_text,comment_date,comment_author,comment_id
F82W3tKtr8c,_Ÿ˜¢ï»¿,5 months ago,LSDeRefeatMaisbauer,z12nvvho4s3sj23ckwr5hdrqzsurzftk1.1460136633902762
F82W3tKtr8c,#youtookmybandnameï»¿,6 months ago,Gavin Fernholz,z13hjhp5ayaejpqi104cihjqszvnxnuxcko0k
F82W3tKtr8c,Avicii Is Retiring From Music This Yearï»¿,6 months ago,louielouie95,z12yht5omy20vn42u23ytdeqdm3nexwae04
F82W3tKtr8c,+louielouie95 Only from live performing not from making music.ï»¿,6 months ago,Justin Wagenaar,z12yht5omy20vn42u23ytdeqdm3nexwae04.1459678081175517
F82W3tKtr8c,so _Ÿ˜”ï»¿,5 months ago,Zlatan Ibrahimovic,z12yht5omy20vn42u23ytdeqdm3nexwae04.1460017300300896
F82W3tKtr8c,is this jazz or disco ?ï»¿,6 months ago,TARIQ,z13atvsqwxzjjh1mb232zja4vk2gdjkce
F82W3tKtr8c,#RESPECT AVICCIï»¿,6 months ago,Arka Sengupta,z12cin35fnujv5ehr04ccjgxcseqt5dxd5c
F82W3tKtr8c,Not bad not bat...ï»¿,6 months ago,TSU Cotoctoc,z130yz0h4lq3hposz23utbhowsjisrwxh04
F82W3tKtr8c,"just play it in 1.25x speed it sounds more natural to me, idk thoï»¿",6 months ago,taurey peterson,z132spdavyjiej3k223yjpbxewfjzdvfu
F82W3tKtr8c,i love the part at 2:36 :)ï»¿,6 months ago,Fjorida Panxhi,z135dxhymxfxcdlgd04cdhnwgonnz3gy404
F82W3tKtr8c,With that contract i unstand why Avicii will End his Career!!!!ï»¿,6 months ago,Albenny24,z12rulfowny5fps1z224g1thtnawzr40c
F82W3tKtr8c,is this the voice of Michael Jackson?? Look like awesome!ï»¿,6 months ago,Karine Rouviere,z13dwpaa2meufwqkkknzy1cgiz2sygb0
F82W3tKtr8c,Er....no. Its Avicii's voice.ï»¿,6 months ago,Anathema In the trees,z13dwpaa2meufwqkkknzy1cgiz2sygb0.1459576668843729
F82W3tKtr8c,I Love This Songï»¿,6 months ago,Hector Lopez,z135xl1zqvy3jvojs04cdftg3oekwxfrzl00k
F82W3tKtr8c,gutï»¿,6 months ago,Marwan Omeirat,z13vebur4zfiv5g4g04chbiyroqrz3zyfdw
F82W3tKtr8c,sehr gutï»¿,5 months ago,Yasmine Vamps,z13vebur4zfiv5g4g04chbiyroqrz3zyfdw.1461268272903440
F82W3tKtr8c,uno de los mejores djs del mundo se retira grande avicciï»¿,6 months ago,Adrian Bernardo Diaz,z13qdrozaxmccla1323gsz54mwueypufx
F82W3tKtr8c,cool j'aime cette chanson Ã§a me rappelle des nostalgieï»¿,6 months ago,483692326 la955ra,z13djphjwqr0ux0z204cdvbybwajunmrbjs
F82W3tKtr8c,Avicii <3ï»¿,6 months ago,danii gutierrez,z13yuhaoxqe0d3upk04ci5hass2wipkjsug0k
F82W3tKtr8c,super liedï»¿,6 months ago,Tina Tina,z12xevmhpnqzheckkwbdvnjpxxnnvxk01
F82W3tKtr8c,ang ganda talaga ng lyrics bagay sa aldubï»¿,6 months ago,Camille Quitlong,z13avvwbitfhvdhmj223y3j4mzrdv3hxy04
F82W3tKtr8c,The time i heard the voice my heartbeat skipped a bit. Such a sexy voice.ï»¿,6 months ago,Pratiksha Arun,z13qtbhx2xquhlpz304chhizjv2ucb0gbgo
F82W3tKtr8c,Is Perfectï»¿,6 months ago,BioFa,z12dtfsxhxj5svowi04chvfzawathlxhg1o
F82W3tKtr8c,GRACIAS AVICII_Ÿ™Œ_Ÿè»_Ÿ˜¢ GRANDE!!!!!!ï»¿,6 months ago,GRAN BOROL,z12tcnzx0ymuw10bm04cjt3jbqfzzflh4bs
F82W3tKtr8c,es verdad que se retira da la mÃºsica ???ï»¿,6 months ago,Diego Ramirez,z12wwf0guqv4udrh104cgje54oruxvhasqs0k
F82W3tKtr8c,Yes it's trueï»¿,6 months ago,Ryan Sevenants,z12wwf0guqv4udrh104cgje54oruxvhasqs0k.1459673455430842
F82W3tKtr8c,The last Avicii's song _Ÿ˜_ï»¿,6 months ago,WIZ'ART FREEGFX,z12tcpghtlzkiztva22gzvdqpn3wft4vb
F82W3tKtr8c,who watching this in march 2016?ï»¿,6 months ago,Serai Music,z13uhpyjmnjjtvj0j23rj5xxbrntgt53e
F82W3tKtr8c,why the version is different than first official audio? but it's better than before! i love it! great job Coca-Cola and Avicii!ï»¿,6 months ago,Angga Subirawan,z12pv1rjwpmpxzywj04cj1ohqxafs5drdzw0k
F82W3tKtr8c,"+Angga Subirawan This version of ""Taste The Feeling"" was made in partnership with Coca-Cola, Avicii and Conrad Sewell. So glad you like it!ï»¿",6 months ago,Coca-Cola,z12pv1rjwpmpxzywj04cj1ohqxafs5drdzw0k.1459798329519275
F82W3tKtr8c,+Coca-Cola wow u guys reply!ï»¿,6 months ago,Anindyasundar Ghorai,z12pv1rjwpmpxzywj04cj1ohqxafs5drdzw0k.1459999866314311
F82W3tKtr8c,+Coca-Cola so the previous version isn't made by Avicii?ï»¿,6 months ago,Angga Subirawan,z12pv1rjwpmpxzywj04cj1ohqxafs5drdzw0k.1460000214941543
F82W3tKtr8c,+Angga Subirawan Nopeï»¿,5 months ago,Ionut Maftei,z12pv1rjwpmpxzywj04cj1ohqxafs5drdzw0k.1460027469398579
F82W3tKtr8c,"+Angga Subirawan Where there is Avicii, there is Awesome!ï»¿",5 months ago,Bipasha Naju,z12pv1rjwpmpxzywj04cj1ohqxafs5drdzw0k.1460216582826602
F82W3tKtr8c,"Last song of avicii, enjoy it, avicii quit, not a 1 april fool...ï»¿",6 months ago,Quinten vdn,z131grpzlyuegtgop04chffxmuuayz4ruio
F82W3tKtr8c,+Martin DeW he quits from touring not from producingï»¿,6 months ago,Gian Marco Sirtori,z131grpzlyuegtgop04chffxmuuayz4ruio.1459387542803232
F82W3tKtr8c,"This is gold! All you need in life, Avicii and Coca Cola.ï»¿",6 months ago,StorSlukarn,z13sxx4b4un1ul30w23khv0ouyf5gnk2x
F82W3tKtr8c,lÃ_ke si vienes de just Dance xDï»¿,6 months ago,Dulce Andrade,z12wjfjzov2whdx1s22ucv3anqm5u3ql0
F82W3tKtr8c,Lastima que se haya retirado de la mÃºsica avicii :/ï»¿,6 months ago,Luis Enrique Lopez Gloria,z13ptrv5omqytngi104cgbf5wrihetvff
F82W3tKtr8c,la ultima canciÃ_n de avicii... =(ï»¿,6 months ago,S.RONALD H.Q,z125jh5pvkiqzl2lt23qzpxpjmixzje5n04
F82W3tKtr8c,"se va, se retira mi bebe Avicii. â™¥ :'(ï»¿",6 months ago,Brenda Nequis,z12ev11istq3w5wac04cftpg0sfrd3ljays0k
F82W3tKtr8c,"So sad, that Avicii is now pausing his career.  His music is always incredible!ï»¿",6 months ago,berglaxx,z12bw3dgqtzwu3nrf04cg1y51zvxgl4pfs00k
F82W3tKtr8c,thanks To stop music thanks a lotï»¿,6 months ago,Lily Malou,z12zgzuaypujzrkph04cezeanxv2ubxyuc4
F82W3tKtr8c,"Avicii has gone downhill, this song is awful imoï»¿",6 months ago,Darth Jenko,z120tjabyqiaxfhi404cjpniklbif1qxljg
F82W3tKtr8c,love you avicii <3ï»¿,6 months ago,Spooky 0605,z13ahrojwk32ftlw104ccffi0qaucx1zzzc0k
F82W3tKtr8c,Too bad he's quitting. He will always be one of the greatest!ï»¿,6 months ago,Alexander Front,z12yeneimuqiepkde23gungywkmhcd3cm
F82W3tKtr8c,Awesome song! Perfect for the european championship this summer in France!ï»¿,6 months ago,byVinz,z125yfgwskmgg5azf04cdfyxdxadcxrzryw0k
F82W3tKtr8c,On reconnaÃ®t tout de suite les franÃ§ais a leur anglais mdrrï»¿,6 months ago,It'sNotShiney,z125yfgwskmgg5azf04cdfyxdxadcxrzryw0k.1459249542643713
F82W3tKtr8c,+It'sNotShineyÂ Mais je suis allemand xDï»¿,6 months ago,byVinz,z125yfgwskmgg5azf04cdfyxdxadcxrzryw0k.1459250209082015
F82W3tKtr8c,ah d'accord mdrrrï»¿,6 months ago,It'sNotShiney,z125yfgwskmgg5azf04cdfyxdxadcxrzryw0k.1459675287279945
F82W3tKtr8c,sell outï»¿,6 months ago,Albert Craig,z13odr1iyn2uhxa2p22xy1ghtxnzc53ec
F82W3tKtr8c,Coca cola music ads = awesomenesssssssszzï»¿,6 months ago,SWEdish Duck,z134sjlglvebwnw5004cd5ur1n2qwlzp45s
F82W3tKtr8c,"Came for Coca Cola, stay for Aviciiï»¿",6 months ago,Esteban Flores,z13bhpajroqvyvsb304cfb4gcsy5fthz5d4
F82W3tKtr8c,yass! stay for Avicii .ï»¿,6 months ago,aneesha aiyappa,z13bhpajroqvyvsb304cfb4gcsy5fthz5d4.1459225262866711
F82W3tKtr8c,A I LOVE COCA-COLA =)ï»¿,6 months ago,Julie Bidet,z12kvlkofk3gfd43h23iwpu5yoigdnoiz04
F82W3tKtr8c,Who's that girl in 2:34?ï»¿,6 months ago,ìœ_ë“ùê__,z12fx5qrzxu2cnes323xjb2aqyuqhfvlg
F82W3tKtr8c,"In reality, the girl would have asked for a Diet Coke let's be fair, bladdy hellï»¿",6 months ago,Exterminate010,z13tetk41waxifjfl225wtyofyfni1wql04
F82W3tKtr8c,fc à¸„à¸£à¸±à¸_ï»¿,6 months ago,[Mix-Mad] Taem,z12tvlzwszyzgbkmo23bh1bjukriirtz004
F82W3tKtr8c,í•˜ ì¢‹ë‹_ï»¿,6 months ago,Soo í˜œ,z120jdpggsepwd2ve22qytcaurz1d1cak04
F82W3tKtr8c,I love cocacola lelï»¿,6 months ago,Ghink Dangcil,z13rgx1jbpe0zho4y04cfnoqvozpvvog12k
F82W3tKtr8c,I only came for Aviciiï»¿,6 months ago,RIZ,z13vehnxryieuvnr304cftqagnbyzlag12c
F82W3tKtr8c,the sameï»¿,6 months ago,Joshua Lopez,z13vehnxryieuvnr304cftqagnbyzlag12c.1459386960466601
F82W3tKtr8c,Same.ï»¿,6 months ago,TILAA UUS KANAVA: PÃ„HKIS,z13vehnxryieuvnr304cftqagnbyzlag12c.1459513769975061
F82W3tKtr8c,Sameï»¿,6 months ago,Viraj Shah,z13vehnxryieuvnr304cftqagnbyzlag12c.1459656967492928
F82W3tKtr8c,same ^_^ï»¿,6 months ago,Le Plus De Google Plus,z13vehnxryieuvnr304cftqagnbyzlag12c.1459944514202452
F82W3tKtr8c,i think conrad sewell is the singer not avicci but i like them bothï»¿,5 months ago,Aubrey Fratini,z13vehnxryieuvnr304cftqagnbyzlag12c.1460051150980375
F82W3tKtr8c,+Aubrey Fratini You don't say?ï»¿,5 months ago,Viraj Shah,z13vehnxryieuvnr304cftqagnbyzlag12c.1460055332118173
F82W3tKtr8c,+Aubrey Fratini avicii never sings be just makes the music and remixes itï»¿,5 months ago,Nick Kys,z13vehnxryieuvnr304cftqagnbyzlag12c.1460333780088887
F82W3tKtr8c,I know that avicii dont singï»¿,5 months ago,RIZ,z13vehnxryieuvnr304cftqagnbyzlag12c.1460338033601264
F82W3tKtr8c,+RIZ yeah but the person who said they didn't think it was Avicii singing didn'tï»¿,5 months ago,Nick Kys,z13vehnxryieuvnr304cftqagnbyzlag12c.1460338095927138
F82W3tKtr8c,"avicci is sick making beat.,  i hoping he could be on TOP in the world.ï»¿",5 months ago,Conan Schneider,z13vehnxryieuvnr304cftqagnbyzlag12c.1460344396874764
F82W3tKtr8c,of course!ï»¿,5 months ago,Juliane Leisering,z13vehnxryieuvnr304cftqagnbyzlag12c.1460370758045849
F82W3tKtr8c,good for him!Â ï»¿,5 months ago,Conan Schneider,z13vehnxryieuvnr304cftqagnbyzlag12c.1460544415985895
F82W3tKtr8c,Really? You dont have music culture....ï»¿,5 months ago,Sergizss zss,z13vehnxryieuvnr304cftqagnbyzlag12c.1462045561202732
F82W3tKtr8c,+RIZ lolï»¿,4 months ago,JustFamous,z13vehnxryieuvnr304cftqagnbyzlag12c.1462613062018032
F82W3tKtr8c,"+Sergizss zss well he only likes avicci, what is the problem?ï»¿",4 months ago,sophia lainez,z13vehnxryieuvnr304cftqagnbyzlag12c.1463883101616872
F82W3tKtr8c,+RIZ Sameï»¿,4 months ago,Knight Master,z13vehnxryieuvnr304cftqagnbyzlag12c.1464031377177953
F82W3tKtr8c,+Sergizss zss why are you listening to this song then?ï»¿,4 months ago,Daniel Hallett,z13vehnxryieuvnr304cftqagnbyzlag12c.1464216309562937
F82W3tKtr8c,pintadas de tejidosï»¿,4 months ago,JESUS MANUEL IBARRA,z13vehnxryieuvnr304cftqagnbyzlag12c.1464994025182430
F82W3tKtr8c,"+Daniel Hallett Conrad Sewell, obviouslyï»¿",4 months ago,Ricky Pro - Gaming Videos,z13vehnxryieuvnr304cftqagnbyzlag12c.1465051689073050
F82W3tKtr8c,Agdgffï»¿,4 months ago,roman kobza,z13vehnxryieuvnr304cftqagnbyzlag12c.1465127564529439
F82W3tKtr8c,+Aubrey Fratini Im agreeï»¿,3 months ago,Adriana Rodriguez,z13vehnxryieuvnr304cftqagnbyzlag12c.1465791308860694
F82W3tKtr8c,I feel sorry for your shit taste in music then.ï»¿,3 months ago,Matthew Panini,z13vehnxryieuvnr304cftqagnbyzlag12c.1466362348603052
F82W3tKtr8c,me tooï»¿,3 months ago,LKC,z13vehnxryieuvnr304cftqagnbyzlag12c.1466385994927428
F82W3tKtr8c,me tooï»¿,3 months ago,Khumraj Thapa,z13vehnxryieuvnr304cftqagnbyzlag12c.1466732641987088
F82W3tKtr8c,I only came here because I couldn't get this song out of my headï»¿,3 months ago,AjLufFood Xoxo,z13vehnxryieuvnr304cftqagnbyzlag12c.1467210206715816
F82W3tKtr8c,sameï»¿,3 months ago,Spyros paok,z13vehnxryieuvnr304cftqagnbyzlag12c.1467623248506220
F82W3tKtr8c,Me too _Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜çï»¿,2 months ago,Like A Boss,z13vehnxryieuvnr304cftqagnbyzlag12c.1467898201050848
F82W3tKtr8c,my life is Coca Colaï»¿,6 months ago,Gamer Club,z133c3nilm3xgvfk122hflrwxkewyjet0
F82W3tKtr8c,Is A Avicii Or Conrad Sewellï»¿,6 months ago,Anne-Marie Gillbanks,z13wujta5sbjwjbng22uyvgokzznhd4os04
F82W3tKtr8c,Me encanta la coca cola Avicci y la cancionï»¿,6 months ago,Vicente Frances Soriano,z12lybpg1mzqxpu2f23fttbjbkjau3woz04
F82W3tKtr8c,Absolutely cool...!ï»¿,6 months ago,anjali majumdar,z13gxvsb3kviuf0n122ox3h5etensdhrg04
F82W3tKtr8c,Loved the song IM SO HAPPY OK RYAN CALM DONW AHHHHHH!!!!!!!!!!!ï»¿,6 months ago,ToxicBattle REDNINJAFIRE,z13iylwopyf1gzqen22rwflbgyazwbzvm
F82W3tKtr8c,à_‚à¸_à_‰à¸§à¸§ à_€à¸¥à¸´à¸Ÿà_€à¸¥à¸¢ï»¿,6 months ago,Supaporn Jaidee,z133tr2ysvnlgzq4x04cjtwbomqyixxzg2w
F82W3tKtr8c,Savoure l'instaaaaant x)ï»¿,6 months ago,CreeperFan26,z12fi1izgrm2xlmwi04cddoymy3mi32ii5w
F82W3tKtr8c,Sponsored by Coca-Cola? :)ï»¿,6 months ago,Tobias Haase,z12stprbcwvbxdj2k22nvrordzioyrcpn04
F82W3tKtr8c,COOL SONG <3ï»¿,6 months ago,Mirko damankoÅ¡,z130urlpqruoxla4x04cgzgixtziehcz5oc0k
F82W3tKtr8c,Ez egy  szar szamï»¿,6 months ago,Benjamin FÃ»ke,z13fhxwq1sveszskd23vfdqqwwbozxren
F82W3tKtr8c,Einfach Geilâ™¡ï»¿,6 months ago,Susi Sommerfeldt,z13nwzcawozbcj5zt04cchgwrlaci31gqu40k
F82W3tKtr8c,I really want Avicii back to pre-True era :(ï»¿,6 months ago,Kaiwei Ang,z12wjrqbgw3ye1ekt23oxtapgrv4wbbns
F82W3tKtr8c,+Lance Kaiwei did u check his ultra set ;)?ï»¿,6 months ago,Mobad,z12wjrqbgw3ye1ekt23oxtapgrv4wbbns.1459194383423175
F82W3tKtr8c,"+MobadÂ I seldom watch, why? I mean I prefer his old tracks.Â ï»¿",6 months ago,Kaiwei Ang,z12wjrqbgw3ye1ekt23oxtapgrv4wbbns.1459197350933082
F82W3tKtr8c,"+Lance KaiweiÂ His new songs, that he played there, were more of the old avicii style than the new stories version. You can hear Faster than light, Unbreakable or Without you.ï»¿",6 months ago,Mobad,z12wjrqbgw3ye1ekt23oxtapgrv4wbbns.1459198186175022
F82W3tKtr8c,"+MobadÂ oh, you mean those u mentioned are the new songs for his next album?ï»¿",6 months ago,Kaiwei Ang,z12wjrqbgw3ye1ekt23oxtapgrv4wbbns.1459198333992956
F82W3tKtr8c,"Yes, you can find them cut from his set in seperate videos on youtube.Â ï»¿",6 months ago,Mobad,z12wjrqbgw3ye1ekt23oxtapgrv4wbbns.1459198779727749
F82W3tKtr8c,+MobadÂ got it. thanks for the info!ï»¿,6 months ago,Kaiwei Ang,z12wjrqbgw3ye1ekt23oxtapgrv4wbbns.1459199275651523
F82W3tKtr8c,"+Lance KaiweiÂ Anytime, Also on my channel you can find ( Mad world remix , Late Evenings ) they sound kinda like old avicii as they were inspired by some of his old songs ;)ï»¿",6 months ago,Mobad,z12wjrqbgw3ye1ekt23oxtapgrv4wbbns.1459206287741923
F82W3tKtr8c,I dun like cola but i like this song <3 It's just my mom doesn't let me drink bicarbonate's drink :)ï»¿,6 months ago,1derful twicetrash.chaeyu.,z13kxfxzemv5uf0ha04cg5xjfxubw3krv0s
F82W3tKtr8c,This Song is a Masterpiece. :Dï»¿,6 months ago,ConFace,z13kfz4j5xfzhl0fz22acdlwxkyevzcw104
F82W3tKtr8c,"Best Coca Cola advert in a while. Love the vibe, the song and the drink as well! Just very well done :D I saw the short 6 second advert and just had to hunt down the full song! Good job Coca Cola Company!ï»¿",6 months ago,Peter Reed,z12mfxlaqvzzd1atc22jy3ig5m2iyr1jv04
F82W3tKtr8c,à¸ªà¸™à¸¸à¸Åï»¿,6 months ago,à¸„à¸´à¸‡ à¸¥à¸µà_ˆ,z13vgxrhlrmhibflk223vzrjaviejnxpr04
F82W3tKtr8c,Quem veio aqui por causa da propaganda da COCA-COLA? _Ÿ™‹_Ÿ˜ç cURTE _Ÿ‘çï»¿,6 months ago,Aline Jeane,z13pytmj5nu1jhetc22fzrbiat3dinveo
F82W3tKtr8c,OMG so good! just like the product lolï»¿,6 months ago,Rebecca Slusher,z13av34wxpzgvtlqj04chfqquub2in4ikyk0k
F82W3tKtr8c,<3ï»¿,6 months ago,Hands Up Anime,z13xyhsyks3ug51n122jibnpeki0zvbhm04
F82W3tKtr8c,Coke is badï»¿,6 months ago,robert mcwhirter,z13vglmisyaqvpc4e04chna4qpfcwrjo4ec
F82W3tKtr8c,Coke is not bad! Coke is good! Maybe your a Pepsi drinkerï»¿,6 months ago,Darkest Player,z13vglmisyaqvpc4e04chna4qpfcwrjo4ec.1459214811113278
F82W3tKtr8c,This song will be  Euro 2016  <3ï»¿,6 months ago,Achi Golomanidze,z12scdoworbhddabq04cgnpqrs2xyb1gb1g
F82W3tKtr8c,"Some parts of this song sounds like Michael Jackson,  imo. it's alight ,I guess.ï»¿",6 months ago,Johnetta Parrish,z134idp5ozuhsfzm323etzmpkpegtvvgq04
F82W3tKtr8c,_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜çï»¿,6 months ago,Cristian Vidal GonzÃ¡lez,z13hcxygawzawz3ro04ceffaymbiwxyo5io
F82W3tKtr8c,avicii - coca cola zedd - m&m david guetta - mcdonald'sï»¿,6 months ago,Ferrel Brendan,z13rczup1oarz1v4l04cjz5pkqerebeb3jc
F82W3tKtr8c,Wow!This song is very excited)ï»¿,6 months ago,Gulnaz Safina,z13zjzoyenj1yl3c423qcjdp4nb4fnukx
F82W3tKtr8c,Kann hier jemand deutsch _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ï»¿,6 months ago,Tom Feucht,z13kgt4qjm21x5hdl220hnjitwfrxripc04
F82W3tKtr8c,jaï»¿,6 months ago,David Briph,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1458893814801333
F82W3tKtr8c,klarï»¿,6 months ago,Li sa,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1459002780844057
F82W3tKtr8c,haja klarï»¿,6 months ago,byVinz,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1459325804802948
F82W3tKtr8c,Aber klar doch xDï»¿,6 months ago,Kuerbissuppe23,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1459458662351009
F82W3tKtr8c,+byVinz | 10k Abos â™¥ du auch da :Dï»¿,6 months ago,Tom Feucht,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1459459059872954
F82W3tKtr8c,+byVinz | 10k Abos â™¥ du auch da :Dï»¿,6 months ago,Tom Feucht,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1459459073155366
F82W3tKtr8c,+Tom Feucht na klar :Dï»¿,6 months ago,byVinz,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1459459086680825
F82W3tKtr8c,+byVinz | 10k Abos â™¥ :Dï»¿,6 months ago,Tom Feucht,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1459459253879320
F82W3tKtr8c,+byVinz | 10k Abos â™¥ bist du eig Ã_berall in den Kommentaren ? xDï»¿,6 months ago,TimelapsHD,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1459463713390781
F82W3tKtr8c,+Tom Feucht ich kann deutsch sprechen_Ÿ˜œâù_ï¸èï»¿,5 months ago,Fatrudin Ali,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1461176976516130
F82W3tKtr8c,"+Tom Feucht Nein, ich schon mal nicht.ï»¿",5 months ago,David  Barac,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1461518193369732
F82W3tKtr8c,Nein hier kann niemand Deutschï»¿,5 months ago,Alarm fÃ_r Pony 11,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1462294613155022
F82W3tKtr8c,"Ja, aber in der Schule nicht perfekt, laut den Lehrern. Obwohl zu sprechen eine Kunst ist und Kunst wird von jedem Anders gesehen. Man sollte also nichts von den SchulfÃ_chern bewerten ;)ï»¿",5 months ago,Marie Mueller,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1462431610672692
F82W3tKtr8c,+Tom Feucht nee kan ik nietï»¿,4 months ago,JustFamous,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1462613011507679
F82W3tKtr8c,HallihallohallÃ¶chen_Ÿ‘‹ï»¿,4 months ago,PinkDonut Unicorn,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1463065421164952
F82W3tKtr8c,hahaha das frag ich mich auch immer XDï»¿,4 months ago,8Carina_ Carina8,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1463414791418417
F82W3tKtr8c,Ja xDï»¿,4 months ago,ç__å„ª | Mizumii [Speedpaints],z13kgt4qjm21x5hdl220hnjitwfrxripc04.1463677454866535
F82W3tKtr8c,Why speak deutsch? _Ÿ˜‚ï»¿,4 months ago,Fran A.F.,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1463736949427272
F82W3tKtr8c,Neinï»¿,4 months ago,Viktor MikeÅ¡,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1463816858235019
F82W3tKtr8c,"Nein hier bist du nur allein auf dich gelassen...Keiner kann hier deutsch ... pfff was fÃ_r menschen es gibt,,,,,,, unglaiblich :Cï»¿",4 months ago,M Beats,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1464360809224454
F82W3tKtr8c,"noo one can stop, me when i write a comment...ï»¿",4 months ago,PferdeFan.9,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1464468216406266
F82W3tKtr8c,jaï»¿,4 months ago,Yolo Golo,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1465027624899977
F82W3tKtr8c,jaï»¿,4 months ago,Maud EuzÃ©nat,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1465140028278815
F82W3tKtr8c,kann jemand bayrischâ€¢-â€¢ï»¿,3 months ago,Tom Vogel,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1465672920776307
F82W3tKtr8c,+Tom Vogel ich kann nur  Ã¶sterreichisch ):ï»¿,3 months ago,Yolo Golo,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1465673403309440
F82W3tKtr8c,+Yolo Golo is as gleiche XDï»¿,3 months ago,Tom Vogel,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1465673883155514
F82W3tKtr8c,+Tom Vogel find i nedï»¿,3 months ago,PferdeFan.9,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1465674086297278
F82W3tKtr8c,"jup, hier :Dï»¿",3 months ago,Tari Elensar,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1466167792902404
F82W3tKtr8c,Och man! Ich kann kein deutsch D:ï»¿,3 months ago,D4m4g3Cr3w,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1466192328640973
F82W3tKtr8c,Ich kann obwohl ich in Finnland wohneï»¿,3 months ago,Erika OjanperÃ_,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1466574404926234
F82W3tKtr8c,+Erika Ojanpï»¿,3 months ago,luki 103,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1466875375363475
F82W3tKtr8c,jo ichï»¿,2 months ago,Shoman Samanta,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1467888809841026
F82W3tKtr8c,"Nein, I cannotï»¿",2 months ago,Chris,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1468020615436226
F82W3tKtr8c,Ichï»¿,2 months ago,lizzi â€¢,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1468303419070992
F82W3tKtr8c,Jaï»¿,2 months ago,åœ¨æˆ‘å¿ƒçê†å£“å_›,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1468332515716730
F82W3tKtr8c,ich_Ÿ˜‚ï»¿,2 months ago,Talena_ 04,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1468344110056772
F82W3tKtr8c,Yes_Ÿ˜‚ï»¿,2 months ago,I Review I Review,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1468351732259418
F82W3tKtr8c,klar. Das Lied ist echt super zum Radfahren.ï»¿,2 months ago,Marian Lemmermann,z13kgt4qjm21x5hdl220hnjitwfrxripc04.1468909476676470
F82W3tKtr8c,Is this what they mean when they say an artist has sold out?ï»¿,6 months ago,greg morris,z131v5xzpmyxgrlgs04chxvown2vhj3btrc0k
F82W3tKtr8c,I dont like when money buy good peopleï»¿,6 months ago,Niro M,z131ytni3zrvehiox04ce1lx0macg5gzhbk
F82W3tKtr8c,Coca-Cola amo esta cancionï»¿,6 months ago,Jose Zuarez,z13bwv2boxvhv13oq04ci1igpsiewl0xs2k
F82W3tKtr8c,So Beautiful Song.ï»¿,6 months ago,Efiliel,z13si5kjxsrbep02f22hsneg1s33drszh04
F82W3tKtr8c,i love this song <3ï»¿,6 months ago,Liliya Uzunova,z13vtbehtlzbcxpun235injbvobhcd01f
F82W3tKtr8c,Best Coke Anthem Ever!ï»¿,6 months ago,Anmol,z13wftsovpz2dpznl22jyb1r0uyqeb1u5
F82W3tKtr8c,i love this song<3ï»¿,6 months ago,Daniela Gavrea,z12zf5gxmnenivicb22tgrqi0v3eid0zq04
F82W3tKtr8c,"idiocracy, right hereï»¿",6 months ago,Brent â€œDozzer141â€ù Perold,z13wdlbazxigw5uvt22oi1irmnnlxdjau04
F82W3tKtr8c,1:24 WWE Kane is in the Video....ï»¿,6 months ago,Vinay Mojes,z120yvbrbuahxtanw231ebwocnqox5tsg
