id,created_at,text,retweet_count,favorite_count
7.73283E+17,6/9/16 22:14,@shermanator1111 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,1,0
7.73283E+17,6/9/16 22:14,@crispycaeden Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.73283E+17,6/9/16 22:14,@325_Hawks Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.73283E+17,6/9/16 22:13,@MNickLivenoise6 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73283E+17,6/9/16 22:12,@ACbrd21 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73283E+17,6/9/16 22:11,@56973s Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.73283E+17,6/9/16 22:11,@BMan112789 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.73282E+17,6/9/16 22:10,@scottwakejr Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73282E+17,6/9/16 22:10,@PamelaCash11 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73282E+17,6/9/16 22:09,@tacoriffic101 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,3,4
7.73282E+17,6/9/16 22:09,@RyanSmith291 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.73282E+17,6/9/16 22:08,@tjaugustine Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73282E+17,6/9/16 22:08,@E9292014 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73282E+17,6/9/16 22:08,@Tigernation60 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73281E+17,6/9/16 22:04,@jordan23sh Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73281E+17,6/9/16 22:03,@NoelyPoly Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,1,2
7.7328E+17,6/9/16 22:00,@IL1K3STEAK Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.7328E+17,6/9/16 22:00,@blkbuddha1973 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.7328E+17,6/9/16 21:59,@ZamPast17 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73279E+17,6/9/16 21:59,@jaytrouty Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73279E+17,6/9/16 21:58,@Five_O_Filthy Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,1,0
7.73279E+17,6/9/16 21:58,@JGutzGreenBay Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73279E+17,6/9/16 21:58,@AngelaPickel Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,1,1
7.73278E+17,6/9/16 21:55,@JasonNelligan1 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73278E+17,6/9/16 21:54,@Merchant_15 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.73277E+17,6/9/16 21:48,@VALambeauLeaper Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.73275E+17,6/9/16 21:42,@pjcroyle Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,2,7
7.73275E+17,6/9/16 21:42,@dnk900 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,1,1
7.73275E+17,6/9/16 21:41,@JayFontaine Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73275E+17,6/9/16 21:41,@johnk1016 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73275E+17,6/9/16 21:39,@USCEAGLE Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73233E+17,6/9/16 18:56,@Turnslaw11 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.73233E+17,6/9/16 18:55,@hammfoto Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73233E+17,6/9/16 18:55,@KPliler Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73233E+17,6/9/16 18:53,@JHartzmark Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73232E+17,6/9/16 18:52,@fchestnut_ Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.73232E+17,6/9/16 18:52,@MoverOfChains Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.73232E+17,6/9/16 18:51,@OfficiallyMadii Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details,0,1
7.73232E+17,6/9/16 18:51,@LordCobb5 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,2,7
7.73232E+17,6/9/16 18:49,@solisSolja Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,1
7.73231E+17,6/9/16 18:48,@grandma9591 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,1,0
7.73231E+17,6/9/16 18:46,@Quinnster247 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,1,1
7.7323E+17,6/9/16 18:42,@hacked02474233 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,0,0
7.7323E+17,6/9/16 18:41,@_Ethan_Jones Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,1,2
7.73229E+17,6/9/16 18:40,@Carlisle94 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,1,1
7.73229E+17,6/9/16 18:39,@Get_With_Smith Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,2,8
7.73229E+17,6/9/16 18:38,@frankieh105 Hi there - way to go. You‰Ûªve scored yourself a polyester blend Larry ensemble. DM us for details.,1,5
7.73201E+17,6/9/16 16:48,@RagingNewt @DietDrPepper someone loves you!,0,2
7.73201E+17,6/9/16 16:47,@joshgbeaz @TexasHumor We couldn't agree with you more _ÙÕø,0,0
7.73201E+17,6/9/16 16:47,@BVRaging Your selection is admirable _Ù÷_,0,0
7.73201E+17,6/9/16 16:46,@AllsupCurt it's definitely all in the Dr Pepper,0,0
7.732E+17,6/9/16 16:45,@ChildOfTheSoun d'awww. We ‰_•ü you too crush,1,1
7.732E+17,6/9/16 16:44,@dhancock110 @jasonburglar _Ù÷± oh my goodness.,0,5
7.732E+17,6/9/16 16:43,@livmaciel17 we'd call that winning for sure!,1,1
7.732E+17,6/9/16 16:43,@mischko77 cheers to you!,0,1
7.732E+17,6/9/16 16:43,"@jasonthinks but the official Dr Pepper just liked AND replied to your tweet, Jason. How's that?",1,3
7.732E+17,6/9/16 16:42,@trentmon5 nothing but love ‰_•ü,2,3
7.732E+17,6/9/16 16:41,@WaldyMcFaldy Nooooooo _Ù÷±,0,1
7.73199E+17,6/9/16 16:41,@AdriMonkey74 that's one cute Dr Pupper. Larry Culpepper would be proud #LarryNation,1,2
7.73199E+17,6/9/16 16:39,"@queenjmeeks33 hey, we do what we can. #PepperUp",0,1
7.73199E+17,6/9/16 16:39,@G8RMikeParsley hi Mike! Shoot us a DM and we'd be happy to help you find it.,0,0
7.73199E+17,6/9/16 16:38,@hollyberry20 the feeling is mutual Holly Ann ‰_•ü,1,2
7.73189E+17,6/9/16 16:00,@TannerLion Lookin' good!,0,6
7.73189E+17,6/9/16 15:59,"@scottlara1961 Well, thanks for making our day Scott _Ù÷ Hope you had a good one!",0,1
7.73189E+17,6/9/16 15:59,"@yukiyuuki2 Power through, study hard and #PepperUp",1,1
7.73189E+17,6/9/16 15:58,@sammyL_22 You and your Dr Pupper are lookin' fabulous _ÙÕø,0,1
7.73189E+17,6/9/16 15:58,"@LindseyWines23 Hey, that just means less trips to the store for Dr Pepper. #AmIRight",1,1
7.73186E+17,6/9/16 15:48,"@MickyCorinne Not too shabby, eh?",0,1
7.73186E+17,6/9/16 15:48,"@TheCloudX Hi Patrick, we'd be happy to help. Could you please send us a private message? Thanks",0,0
7.73186E+17,6/9/16 15:47,@thanksariel The feeling is definitely mutual.,2,2
7.73186E+17,6/9/16 15:47,@hamner_boy Hmm...we think @DietDrPepper would appreciate this tweet _Ù÷,1,4
7.73185E+17,6/9/16 15:45,@iialyfe Larry lookalikes spotted! #LarryNation,1,1
7.73172E+17,6/9/16 14:52,"@SLAYERSWINE @nowayjeff So, we basically love you both. #PepperUp",2,2
7.7317E+17,6/9/16 14:42,"@LtAndyNorris Lookin' good, Lt. Larry is so proud.",0,0
7.73169E+17,6/9/16 14:42,@philipgeorgeuk _Ù÷_Ù÷ d'awww,0,0
7.72207E+17,3/9/16 22:58,@grantdans Can I tweet you an ice-cold Dr Pepper? Where's technology when a guy needs it? #CFB,2,7
7.72207E+17,3/9/16 22:57,"@jbird0119 Me too. First day of #CFB is like my birthday, Christmas and National Drink Dr Pepper Day all rolled into one.",2,2
7.72207E+17,3/9/16 22:56,@JJWorsoe10 The tradition of tradition is only matched by the tradition of ice-cold Dr Pepper #CFB,2,0
7.72207E+17,3/9/16 22:56,"@MMcDowell19 You and me both, Matt. Here‰Ûªs to college football and ice-cold Dr Pepper! #CFB",1,3
7.72206E+17,3/9/16 22:54,@IAmLeo2x College football is back! My flips-shades are flipping out. Ice-cold Dr Pepper Heeeeeeerrrrrrreeee #CFB,0,2
7.72206E+17,3/9/16 22:54,"@KaitClut Yes! We‰Ûªve waited 235 days, 11 hours and 27 minutes for #CFB to kick off again. But who‰Ûªs counting?",1,3
7.72206E+17,3/9/16 22:52,"@madiodom College football and love both have an L, O and E. Coincidence? I think not. #CFB",2,2
7.72206E+17,3/9/16 22:52,@JustinMorrow32 @kyrstin_hartley Now that's what I like to hear! #CFB https://t.co/7t4yuvVREI,2,7
7.72206E+17,3/9/16 22:52,"@katelyn__ann With this visor comes great responsibility. Welcome to #LarryNation, Katelyn. #CFB",0,1
7.72205E+17,3/9/16 22:51,"@OchoaJared_ Me too. I‰Ûªm so happy college football is back, I‰Ûªm crying tears of Dr Pepper. #CFB",3,6
7.72205E+17,3/9/16 22:51,"@pbmack36youtube Quick. During commercial break, check out the #Snapchat full of awesome lenses‰Û_especially that one of me #LarryNation #CFB",0,1
7.72205E+17,3/9/16 22:51,"@WolfpacJustin I made a #Snapchat lens just for you. Well, &amp; everyone else. But try it out &amp; show me what you look like, as me #LarryNation",0,1
7.72205E+17,3/9/16 22:50,"@robertgasser5 You and me both, my friend. But do you have a Dr Pepper in your hand? #CFB https://t.co/iz2FZo7BgO",1,11
7.72205E+17,3/9/16 22:49,@WolfpacJustin Can I tweet you an ice-cold Dr Pepper? Where's technology when a guy needs it? #CFB https://t.co/Fa5rKljjhV,0,1
7.72205E+17,3/9/16 22:49,@JRPothier Cheers to the season‰Ûªs first sip of ice-cold Dr Pepper. That right there is some poetry #CFB https://t.co/ceni3QjHqH,0,4
7.72205E+17,3/9/16 22:49,"@JaredMayhew College football and love both have an L, O and E. Coincidence? I think not. #CFB",1,1
7.72205E+17,3/9/16 22:48,"@karhartx Cheers to you, my fellow Dr Pepper drinker https://t.co/ICAJe1fExx",1,2
7.72205E+17,3/9/16 22:48,"@ryandemarco10 Me too. Tried to change my middle name to ""College Football,"" but the line at the courthouse was too long. #CFB",2,4
7.72205E+17,3/9/16 22:48,"@emillyyy_43 You and me both, my friend. But do you have a Dr Pepper in your hand? #CFB",0,0
7.72205E+17,3/9/16 22:48,@mldlives _Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö!!!!!!!!! #CFB #CFBisBack https://t.co/e0kWNUWcCL,1,3
7.72204E+17,3/9/16 22:47,"@Nickrobinson__ Me too, Nick. I‰Ûªm so happy college football is back, I‰Ûªm crying tears of Dr Pepper. #CFB",0,0
7.72204E+17,3/9/16 22:47,@SummerGeeee Then you‰Ûªll really dig my #Snapchat lens #LarryNation #CFB,0,0
7.72204E+17,3/9/16 22:47,"@ThatKidRanger tailåágate / èöt€lèÎƒÁ€t/ noun. The art of creating the perfectly balanced blend of grub, Dr Pepper, and football #CFB",0,0
7.72204E+17,3/9/16 22:47,@Elocin_SWaffle With this visor comes great responsibility. Delivering ice-cold Dr Pepper #LarryNation #CFB,1,2
7.72204E+17,3/9/16 22:46,"@TrinaAngele Cheers to that, Trina. https://t.co/wCMaPov2Bu",1,1
7.72204E+17,3/9/16 22:46,"@HeathKyser Me too. First day of #CFB is like my birthday, Christmas and National Drink Dr Pepper Day all rolled into one.",0,1
7.72204E+17,3/9/16 22:45,"@edacy @WAAYTV WOAH, we look good! Mind if I add this to my concessionaire memoir? #CFB",1,0
7.72204E+17,3/9/16 22:44,@Baloobear76 Great line. My flips-shades are flipping out. Ice-cold Dr Pepper Heeeeeeerrrrrrreeee #CFB,0,1
7.72203E+17,3/9/16 22:43,"@MTeson tailåágate / èöt€lèÎƒÁ€t/ noun. The art of creating the perfectly balanced blend of grub, Dr Pepper, and football #CFB",0,0
7.72203E+17,3/9/16 22:43,"@CocoBear_Nico Me too, Nico. I‰Ûªm happier than an ice-cube in an ice-cold Dr Pepper. #CFB",0,0
7.72203E+17,3/9/16 22:43,@seth16jones Footballs are flying. Dr Pepper is pouring. All‰Ûªs right with the world. #CFB,0,1
7.72203E+17,3/9/16 22:42,"@dena91ashlee Ah, a young #DrPepper concessionare in training. Welcome to #LarryNation, Princess. #CFB https://t.co/QwwhtNprgB",2,4
7.72203E+17,3/9/16 22:42,"@lckroomlockdown You and me both, my friend. But do you have a Dr Pepper in your hand? #CFB",0,0
7.72203E+17,3/9/16 22:42,@katelyn__ann I have an ice-cold Dr Pepper with your name on it #CFB https://t.co/KYNLEzo3LN,0,0
7.72203E+17,3/9/16 22:40,@MrFlyyyGuy _Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö!!!!!!!!! #CFB https://t.co/vXDKIGhCb9,1,0
7.72202E+17,3/9/16 22:39,@janpeacock1 Now that's my kind of shindig. #CFB https://t.co/0oCvmBrdcP,0,1
7.72202E+17,3/9/16 22:38,@OfficialHwood College football is back! My flips-shades are flipping out. Ice-cold Dr Pepper Heeeeeeerrrrrrreeee #CFB,0,1
7.72202E+17,3/9/16 22:37,@AubreyCordano If victory had a flavor‰Û_ it would taste like Dr Pepper. https://t.co/fA8oIm1dXH,1,3
7.72201E+17,3/9/16 22:35,@cassey_turner Saturday is finally worthy of being called Saturday again #CFB,0,1
7.72201E+17,3/9/16 22:35,"@onairwithjosh @KelseaBallerini Seems #LarryNation is growing by leaps and bounds, flipshades and visors #CFB https://t.co/WOk1955ZsQ",1,3
7.72201E+17,3/9/16 22:35,@TheUGABelle Me too. I‰Ûªm happier than an ice-cube in an ice-cold Dr Pepper. #CFB https://t.co/ZLujeW3go6,1,1
7.72201E+17,3/9/16 22:34,@AligatorFTW There are 23 flavors! The first is victory. The second is celebration. The other 21 are confidential #CFB,0,2
7.72201E+17,3/9/16 22:34,@NoMapNoProblems Can I tweet you an ice-cold Dr Pepper? Where's technology when a guy needs it? #CFB,0,1
7.72201E+17,3/9/16 22:34,"@RogerBeltrame You and me both, Roger. Here‰Ûªs to college football and ice-cold Dr Pepper! #CFB",0,0
7.72201E+17,3/9/16 22:33,@aundrea0625 Saturday is finally worthy of being called Saturday again #CFB,0,1
7.72201E+17,3/9/16 22:33,@ChanDaSpankyMan _Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö!!!!!!!!! #CFB,1,1
7.72201E+17,3/9/16 22:32,@sirhc_2016 I‰Ûªve always wanted a doppleganger #LarryNation #CFB,0,1
7.72201E+17,3/9/16 22:32,@1AfricanWolf _Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö!!!!!!!!! #CFB,0,0
7.722E+17,3/9/16 22:31,@ISAACMONEY100 You wanna dress like a winner? Enter our retweet giveaway for a chance to score yourself a Culpepper-fit #LarryNation #CFB,0,0
7.722E+17,3/9/16 22:30,@justinelillie @julia_mcgowan8 @kalee_lewis1 Show me what you got fellow #CFB fans https://t.co/zsEzzZtUcs,0,2
7.722E+17,3/9/16 22:30,"@LoadingSzn Me too. First day of #CFB is like my birthday, Christmas and National Drink Dr Pepper Day all rolled into one.",1,1
7.722E+17,3/9/16 22:30,@J__butter Saturday is finally worthy of being called Saturday again #CFB,0,0
7.722E+17,3/9/16 22:30,"@ChloeDVJ Me too. Tried to change my middle name to ""College Football,"" but the line at the courthouse was too long. #CFB",0,0
7.722E+17,3/9/16 22:29,@SamanthaWickman You wanna dress like a winner? Check out our retweet giveaway for a chance to score yourself a Culpepper-fit #LarryNation,0,3
7.722E+17,3/9/16 22:29,"@MandyRector16 Me too, Mandy. I‰Ûªm so happy college football is back, I‰Ûªm crying tears of Dr Pepper. #CFB",0,0
7.722E+17,3/9/16 22:29,@CSFH_13 Life without #CFB is like a hand without Dr Pepper ‰ÛÒ kind of empty.,0,0
7.722E+17,3/9/16 22:28,@0live_ia You and me both. Here‰Ûªs to college football and ice-cold Dr Pepper! #CFB https://t.co/Fwi8eTmJNI,1,2
7.72199E+17,3/9/16 22:27,"@LUKEMILLER21 I‰Ûªm so happy college football is back, I‰Ûªm crying tears of Dr Pepper #CFB https://t.co/OnAivkDB7D",1,1
7.72199E+17,3/9/16 22:27,@JackGriffo Saturday is finally worthy of being called Saturday again #CFB,0,0
7.72199E+17,3/9/16 22:26,@Cole_oo3 https://t.co/yG4ZtSqky8,1,1
7.72199E+17,3/9/16 22:26,@ceallaigh_k The tradition of tradition is only matched by the tradition of ice-cold Dr Pepper #CFB,0,0
7.72199E+17,3/9/16 22:25,@DLV302EastSide College football is back! My flips-shades are flipping out. Ice-cold Dr Pepper Heeeeeeerrrrrrreeee #CFB,0,0
7.72199E+17,3/9/16 22:25,@opinionsports_ Agreed! Nothing more satisfying than #CFB &amp; Dr Pepper.,0,0
7.72199E+17,3/9/16 22:25,"@ABBailey4 Me too, AB. I‰Ûªm so happy college football is back, I‰Ûªm crying tears of Dr Pepper. #CFB",0,1
7.72199E+17,3/9/16 22:25,@kenny__debs _Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö_Ùö!!!!!!!!! #CFB #CFBisBack https://t.co/Jv9vxfvoSC,3,3
7.72199E+17,3/9/16 22:24,"@mattpow_ Like looking in a mirror. A rugged, handsome mirror. Welcome to #LarryNation, Matt. #CFB https://t.co/gdm3DHDEhh",1,6
7.72198E+17,3/9/16 22:23,"@briancarney123 You and me both, Brian. Here‰Ûªs to college football and ice-cold Dr Pepper! #CFB https://t.co/dLQKDm89Sq",1,1
7.72198E+17,3/9/16 22:23,@P__Whale Dogter Pepper concessionaire training starts on Monday. Bring ankle weights #LarryNation #CFB https://t.co/DXOwwA5BkP,1,1
7.72198E+17,3/9/16 22:21,"@PizzaTutt Me too. Tried to change my middle name to ""College Football,"" but the line at the courthouse was too long. #CFB",0,0
7.72198E+17,3/9/16 22:21,@_DRiddles Me too. I‰Ûªm happier than an ice-cube in an ice-cold Dr Pepper. #CFB https://t.co/QxZFfkMSwy,1,0
7.72198E+17,3/9/16 22:20,@chrispaycheck56 TIMEOUT!!! Do you have an ice-cold Dr Pepper? #CFB,0,0
7.72197E+17,3/9/16 22:19,@BrettFox_15 Agreed! Nothing more satisfying than #CFB &amp; Dr Pepper.,0,0
7.72197E+17,3/9/16 22:19,@ckilpatrick10 Dr Pepper concessionaire training starts on Monday. Bring ankle weights #LarryNation #CFB,0,0
7.72197E+17,3/9/16 22:19,@tyler_olmedo #CFB is back! My flips-shades are flipping out. Ice-cold Dr Pepper Heeeeeeerrrrrrreeee https://t.co/NPGzPRi1vb,0,0
7.72197E+17,3/9/16 22:19,@SamanthaWickman  You make Culpepper mighty proud #LarryNation #CFB,0,0
7.72197E+17,3/9/16 22:18,@CF7_Era You and me both. Here‰Ûªs to college football and ice-cold Dr Pepper! #CFB #CFBisBack https://t.co/DJIZty5vnW,2,3
7.72197E+17,3/9/16 22:17,"@CodyMassey14 Ah, a young #DrPepper concessionaire in training. Welcome to #LarryNation _Ùö",0,0
7.72197E+17,3/9/16 22:17,"@zabanks96 Yes! We‰Ûªve waited 235 days, 11 hours and 27 minutes for #CFB to kick off again. But who‰Ûªs counting?",1,0
7.72197E+17,3/9/16 22:16,"@jaketribble17 If you really love me, you'll be me on #Snapchat #YouKnowYouWantTo #LarryNation #CFB",0,1
7.72197E+17,3/9/16 22:16,@eligriffith20 https://t.co/XsJJYDHoTI,2,3
7.72196E+17,3/9/16 22:15,@theclaven https://t.co/qzDsZNsoV6,0,0
7.72196E+17,3/9/16 22:14,@bryanbyrne2 With this visor comes great responsibility. Delivering ice-cold Dr Pepper #LarryNation #CFB https://t.co/epKtiI3sSh,0,1
7.72196E+17,3/9/16 22:12,@karhartx Can I tweet you an ice-cold Dr Pepper? Where's technology when a guy needs it? #CFB,0,1
7.72195E+17,3/9/16 22:11,@zacharymcgowen Footballs are flying. Dr Pepper is pouring. All‰Ûªs right with the world. #CFB,0,0
7.72195E+17,3/9/16 22:11,"@ezbeezy214 I‰Ûªve waited 235 days, 11 hours and 27 minutes for #CFB to kick off again. I‰Ûªm happier than an ice-cube in an ice-cold Dr Pepper.",1,1
7.72195E+17,3/9/16 22:10,@sydneyann007 @FreeAlexx Footballs are flying. Dr Pepper is pouring. All‰Ûªs right with the world. #CFB,1,1
7.72195E+17,3/9/16 22:08,@reneelyons  Go Culpepper yourself and tweet your best Larry #LarryNation #CFB https://t.co/ganURq6rvI,0,0
7.72194E+17,3/9/16 22:07,@isamachine_ Can I tweet you an ice-cold Dr Pepper? Where's technology when a guy needs it? #CFB,0,0
7.72194E+17,3/9/16 22:05,@edecoste22 I didn‰Ûªt drive this beast thousands of miles to sit out front by myself. Come say hello #GoLarryGo #CFB https://t.co/Wu7Y3wFc8T,1,1
7.72193E+17,3/9/16 22:02,@gretastic Footballs are flying. Dr Pepper is pouring. All‰Ûªs right with the world. #CFB,1,1
7.72193E+17,3/9/16 22:01,"@jackgallagher12 WOAH, we look good! Mind if I add this to my concessionare memoir? #CFB",0,2
7.72193E+17,3/9/16 22:00,@stephanieislife Saturday is finally worthy of being called Saturday again #CFB #CFBisBack,0,1
7.72193E+17,3/9/16 22:00,@Eginsberg You wanna dress like a winner? Check out our retweet giveaway for a chance to score yourself a Culpepper-fit #LarryNation #CFB,0,1
7.72192E+17,3/9/16 21:59,@sheppard1985 Dr Pepper concessionaire training starts on Monday. Bring ankle weights #LarryNation #CFB,0,1
7.72192E+17,3/9/16 21:59,@KlareHedrick Agreed! Nothing more satisfying than #CFB &amp; Dr Pepper. https://t.co/WNPmDbex5g,1,1
7.72192E+17,3/9/16 21:58,"@05jtrue Me too. I‰Ûªm so happy college football is back, I‰Ûªm crying tears of Dr Pepper. #CFB",0,1
7.72191E+17,3/9/16 21:55,"@wrdsfromray Me too. Tried to change my middle name to ""College Football,"" but the line at the courthouse was too long. #CFB",1,2
7.72191E+17,3/9/16 21:55,"@JustinMorrow32 DM me with your contact info, lil fella.",1,6
7.72191E+17,3/9/16 21:54,"@firehat Yes! We‰Ûªve waited 235 days, 11 hours and 27 minutes for #CFB to kick off again. But who‰Ûªs counting?",0,1
7.72191E+17,3/9/16 21:53,@BrysnCur1 You and me both. Here‰Ûªs to college football and ice-cold Dr Pepper! #CFB https://t.co/OsL3ucNkqS,1,1
7.72191E+17,3/9/16 21:52,@pmats15 Saturday is finally worthy of being called Saturday again #CFB https://t.co/rUMis3dLre,0,0
7.7219E+17,3/9/16 21:51,"@Bfrancis97 Me too. I‰Ûªm so happy college football is back, I‰Ûªm crying tears of Dr Pepper. #CFB",0,0
7.7219E+17,3/9/16 21:50,"@bhiggins02 Me too. First day of #CFB is like my birthday, Christmas and National Drink Dr Pepper Day all rolled into one.",0,0
7.7219E+17,3/9/16 21:50,@_King_Panda @pxrtyonkylizzle If victory had a flavor‰Û_ it would taste like Dr Pepper #CFB https://t.co/lJ5w0iD3qy,0,2
7.7219E+17,3/9/16 21:49,@eligriffith20 Footballs are flying. Dr Pepper is pouring. All‰Ûªs right with the world. #CFB,1,2
7.7219E+17,3/9/16 21:48,@WakeUpDanny With this visor comes great responsibility. Delivering ice-cold Dr Pepper #LarryNation #CFB https://t.co/QzKXcUwjGL,1,3
7.72189E+17,3/9/16 21:47,"@Mareisha_ The only thing better than getting a selfie with me, is being me on the Snap and Chat. Swipe and find my Larry lens #LarryNation",0,0
7.72189E+17,3/9/16 21:47,"@jackieebaaaby_ Me too. Tried to change my middle name to ""College Football,"" but the line at the courthouse was too long. #CFB",0,0
7.72189E+17,3/9/16 21:45,"@tcomp10 College football and love both have an L, O and E. Coincidence? I think not. #CFB",0,0
7.72189E+17,3/9/16 21:45,"@anniedowl Me too. Tried to change my middle name to ""College Football,"" but the line at the courthouse was too long. #CFB",0,0
7.72188E+17,3/9/16 21:43,@KingMatua9 Saturday is finally worthy of being called Saturday again #CFB https://t.co/C6qRNaZmd9,1,1
7.72188E+17,3/9/16 21:42,@Bbfan_5 You make Culpepper mighty proud #LarryNation #CFB,0,0
7.72188E+17,3/9/16 21:42,@TarablePuns Hey. That‰Ûªs me. #LarryNation #CFB,1,1
7.72188E+17,3/9/16 21:42,"@j5hel Ah, a young #DrPepper concessionaire in training. Welcome to #LarryNation. https://t.co/W3mWZ4QraH",0,2
7.72188E+17,3/9/16 21:41,"@Eginsberg Like looking in a mirror. A rugged, handsome mirror #LarryNation #CFB",0,1
7.72188E+17,3/9/16 21:40,@SamanthaWickman With this visor comes great responsibility. Delivering ice-cold Dr Pepper #LarryNation #CFB,0,1
7.72187E+17,3/9/16 21:38,"@Eaglefan12 Was good meetin' ya, John. Can I call you John? #CFB",1,1
7.72187E+17,3/9/16 21:38,@Tiffany530811 If victory had a flavor‰Û_it would taste like Dr Pepper #CFB,0,0
7.72187E+17,3/9/16 21:37,"@JustinMorrow32 This year I‰Ûªll go to the College Football Playoff, not the College Football Pass-out #CFB",2,4
7.72187E+17,3/9/16 21:37,"@RandyHolbrook Ah, a young #DrPepper concessionaire in training. Really brings me back #LarryNation #CFB",1,2
7.72187E+17,3/9/16 21:36,@tkoch13 Nice threads young concessionaire. You make Culpepper mighty proud #LarryNation #CFB https://t.co/B7nKFws4Yi,2,1
7.72187E+17,3/9/16 21:36,"@meeek98 You and me both, Mike. Here‰Ûªs to college football and ice-cold Dr Pepper! #CFB #CFBisBack https://t.co/EGONQDmWHp",0,1
7.72186E+17,3/9/16 21:36,@summerdcathey Let's tailgate like we've never tailgated before #CFB https://t.co/kzBNeXR1mx,0,0
