id,created_at,text,retweet_count,favorite_count
7.84E+17,5/10/16 3:24,"@CaptRomulan Contact us at https://t.co/yO2yBZdEmj or call (800) GET-COKE, share ref# 8006118389",0,0
7.84E+17,5/10/16 3:11,@SeannyDMode12 The taste may be a little off but it's safe,1,5
7.83E+17,4/10/16 23:10,"@lgendsneverdie We're sorry to hear about this.  Contact us at https://t.co/yO2yBZdEmj or call (800) GET-COKE, share ref# 8006118115.",0,1
7.83E+17,4/10/16 20:51,Coke goes with tacos. Tacos go with lime. And lime goes with Coke. What delicious #NationalTacoDay harmony! _ÙÎ¨ https://t.co/lhTq9nG9Fj,187,398
7.83E+17,4/10/16 18:56,@induhGLO The only thing better than free hugs is a free Coca-Cola! ‰ù_•üè,0,0
7.83E+17,4/10/16 18:44,@DzarabGreen Put the lime in the Coke [you nut] and drink it all up!,0,0
7.83E+17,4/10/16 18:42,"@AlexxVillatoro Please contact us @(800) GET-COKE, M-F 9a-7p EST, for assistance &amp; provide Ref# 8006116359. Thanks for reaching out!",0,0
7.83E+17,4/10/16 16:54,@RexannKapoor Nothing better than a bottle of Coke to help you tackle a busy day. You got this!,0,2
7.83E+17,4/10/16 15:37,"@J_Gonzalez08 J_Gonzalez08, you could always Google it or contact your local bottler for more information. We hope this helps.",0,0
7.83E+17,4/10/16 13:37,@PacoBenitez1 Thanks for sharing a Coke with us! ‰ù_•üè,0,1
7.83E+17,4/10/16 13:33,@soozinbird Help! Someone get Susan a can of Coke ‰ÛÓ Stat!,1,1
7.83E+17,4/10/16 13:27,@pastapassenger Not all heroes wear capes. #SuperServer,0,0
7.83E+17,4/10/16 13:18,@BTW_LOL Tacos and Coca-Cola ‰ÛÓ that's a combo that can't be beat. _ÙªÎ,0,0
7.83E+17,4/10/16 10:15,"@CamberoOrlando Agradecemos la informaciÌ_n, CamberoOrlando. Por favor comunÌ_cate con Coca-Cola Venezuela para mayor detalles. @CocaColaVe",0,0
7.83E+17,4/10/16 10:12,"@TheXenomorphHD Thank you for sharing. We will pass this along, TheXenomorphHD.",0,1
7.83E+17,3/10/16 19:04,@garydanton Yes they are! And we couldn't be more excited for them! _Ù_ã,0,1
7.83E+17,3/10/16 18:21,@KennedyAyris One hug for one Coke? Sounds like a pretty sweet exchange rate to us. _Ù÷ä,0,2
7.83E+17,3/10/16 17:51,"@gracieschram Thank YOU for your lyrics, Gracie! _Ù__",3,9
7.83E+17,3/10/16 17:44,"@AndujarPablo Even though love means nothing on the court, it means everything to us! Thanks for sharing the love and a Coke.",4,5
7.83E+17,3/10/16 16:17,"@cofgeeks Your love and support mean a lot to us.  Thank you, cofgeeks.",0,1
7.83E+17,3/10/16 15:31,"@comocopywriter Thanks for the love and support, comocopywriter.",0,1
7.83E+17,3/10/16 15:30,"@dulce_de_lacey We're so lucky to be a part of your honeymoon. We wish you a long, happy, Coca-Cola-filled marriage!",1,2
7.83E+17,3/10/16 15:26,@cofgeeks What's better than a can of Coke? An extra long can of Coke. You're welcome. _Ù÷ä,1,1
7.83E+17,3/10/16 15:26,"@thetravelbaby Your comments are important and they will be shared, thetravelbaby. Thank you.",0,0
7.83E+17,3/10/16 15:07,@irnayger We can't even decide which looks more refreshing ‰ÛÓ the ice-cold Coke or that view!,0,1
7.83E+17,3/10/16 14:59,@binkitup That's even better than a pot of gold in our book!,0,1
7.83E+17,3/10/16 14:51,@alkigozi Instructions: 1) Crack open an ice-cold Coke. 2) Take a sip. 3) #TasteTheFeeling,0,0
7.83E+17,3/10/16 14:44,@CarolineKateC That's easy! Visit https://t.co/meISnb6pxU to find the perfect outfit to match your Coca-Cola.,0,1
7.83E+17,3/10/16 14:43,"@erickalvarez81 erickalvarez81, puedes comunicarte con nuestras oficinas al: 1-809-683-6840 ext 223",0,0
7.83E+17,3/10/16 14:28,@nomnomangelica Never hurts to be prepared. _Ù÷ä We hope you had the best day!,1,1
7.83E+17,3/10/16 14:25,@ms_moo2u It's a beautiful thing when strangers bond over Coca-Cola! Thanks for the visit.,0,2
7.83E+17,3/10/16 14:16,"@joseramonmarmtz If sharing is caring, sharing Coca-Cola is loving. ‰ù_•üè",0,1
7.83E+17,3/10/16 14:14,@MasterSarkovos Maybe socks are the dog-equivalent of an ice-cold Coke?,0,0
7.83E+17,3/10/16 14:11,@iamleareyes ‰ù_•üè,1,1
7.83E+17,3/10/16 14:11,@BigHushofTX Cold Coca-Cola.,1,1
7.83E+17,3/10/16 14:05,"@timatcoke Cheers, indeed! _Ù_ä",0,0
7.83E+17,3/10/16 14:03,@kjhower1 That combo. _ÙªÎ,0,1
7.83E+17,3/10/16 12:49,"@screenwritery screenwritery, although we appreciate the thought, we currently are not in need of these services. Thanks for your interest.",0,0
7.83E+17,3/10/16 11:32,"@ThatWhiteSoxFan ThatWhiteSoxFan, we're unable to consider submissions outside the Company when it relates to formula modifications .",0,0
7.83E+17,3/10/16 10:50,"@GarnikVirabian GarnikVirabian, thank you for your loyalty. Although we appreciate the thought, we currently are not in need of this service",1,2
7.83E+17,3/10/16 10:48,"@amitpinge_p . amitpinge_p, thank you for reaching out. Please contact us via: indiahelpline@coca-cola.com or at 1800-208-2653.",0,0
7.83E+17,3/10/16 2:17,@_RJ14 Hello!  Please upload your resume to https://t.co/1K4XhwCGcj .  Best wishes!,0,1
7.83E+17,2/10/16 18:24,@spokee93 Hi Phil. You can reach out to us direct via: https://t.co/mAeNBojiyn for more assistance.,1,2
7.83E+17,2/10/16 17:04,"@Danni_Picillo Hi Danny. This product is owned by Dr Pepper Snapple, Inc.  You may contact them at: (800) 696-5891.",1,2
7.82E+17,1/10/16 22:41,"@SonicFury8823 Try Walmart 2991 10TH AV TCH SW SALMON ARM BC V1E 3 or Save On Foods, 1151 10 Ave SW Salmon Arm BC V1E 1T2.",1,2
7.82E+17,1/10/16 22:36,"@sunnysiddiqi Hi, Sunny. Please contact our MCR Team, via https://t.co/OwOKnW4BQC, or 866-674-2653. Thanks for reaching out!",1,2
7.82E+17,1/10/16 21:23,"@SGHBM Please contact our MCR Team, via https://t.co/OwOKnW4BQC, or 866-674-2653. Thanks for reaching out!",0,1
7.82E+17,1/10/16 20:59,@KarsenBurgrabe Sprite Cranberry and Sprite Cranberry Zero are made available during the Holidays. Thanks for reaching out!,0,1
7.82E+17,1/10/16 16:03,"@Lizapizzaa_ hi, Liza. Thanks for reaching out. Submit your proposal in writing through our website: https://t.co/Kxi09AD3c1",0,3
7.82E+17,1/10/16 15:30,"@ChillOne83 Hi, Sara. Please contact our MCR Team, via https://t.co/OwOKnW4BQC, or 866-674-2653. Thanks for reaching out!",0,3
7.82E+17,1/10/16 15:27,"@buckeyefan2372 Hi, Paula. Please contact our MCR Team, via https://t.co/OwOKnW4BQC, or 866-674-2653. Thanks for reaching out!",0,2
7.82E+17,1/10/16 15:20,"@Tinie_Tempa Please contact your regional office: Coca-Cola Nigeria Ltd. P.M.B. 40040 Ikoyi, Lagos State Nigeria,  234/1/2709222",24,6
7.82E+17,1/10/16 0:51,@MathesonGlass Thanks for sharing the love!,3,7
7.82E+17,1/10/16 0:48,@SheAlisonMac Thanks so much for the love!,2,5
7.82E+17,1/10/16 0:46,"@nanacycoz We're sorry to hear this, and we would like to know more. Pls share details (your country, who you contacted, etc).  Details.",1,4
7.82E+17,1/10/16 0:32,@Vochente Tienes muy buen gusto!,2,4
7.82E+17,30/9/16 19:00,Steak and Coke? That‰Ûªs a meal well done. _ÙÔç https://t.co/epXHD7SDM4,565,3063
7.82E+17,30/9/16 15:00,"@adelinasinohui Sorry to hear that. We‰Ûªd like to get more info. Plz call 800-438-2653,Mo-Fr,9AM-7PM EST &amp; share ref #8006101022. Thank you!",2,5
7.82E+17,30/9/16 3:09,"@Paulacomp0101 You're welcome, Paula!",0,4
7.82E+17,30/9/16 2:23,"@Raymond3013 We‰Ûªd be happy to respond, Raymond.  Please give us a call at (800) GET-COKE, Mon-Fri, 9a-7p EST with details. Thanks.",0,2
7.82E+17,30/9/16 2:12,@Radhames2 Did you get that refreshing Coca-Cola?,0,2
7.82E+17,30/9/16 1:07,"@kentuckykrayzee You're welcome, John!",0,3
7.82E+17,30/9/16 0:49,"@Twisted_Helix So, which one did you choose, Matthew?",0,2
7.82E+17,30/9/16 0:40,"@paulaarioss We‰Ûªd like to help you, Paula. Please call (800) GET-COKE, Mon-Fri, 9a-7p EST &amp; share ref #8006099804. Thnx for reaching out!",0,3
7.82E+17,29/9/16 23:27,@Night0n Cheers!,0,2
7.82E+17,29/9/16 22:36,"@SethRojello Thanks for making Coca-Cola a part of your day, Seth!",0,2
7.82E+17,29/9/16 20:06,@VeluNarain Thanks for reaching out to us. Please contact us direct with more info at: +216 1 860911.,0,2
7.81E+17,29/9/16 2:21,"@weimon We‰Ûªd like to help you.  Please call us at (800) GET-COKE, Mon-Fri, 9a-7p EST and REF#8006096999.  Thanks for reaching out!",1,2
7.81E+17,28/9/16 20:40,"@TerriB63 Hi, Terri. Please send us a DM with your zip code and we'll  do a search in your area, and contact you back with the results.",0,3
7.81E+17,28/9/16 20:31,@immrigank Thank you for reaching out to us again. Please contact us via: indiahelpline@coca-cola.com  or at 1800-208-2653.,0,3
7.81E+17,28/9/16 17:26,@RandleTheMandle Please send us a DM with your zip code and we'll do a search for you in your area and contact you back with the results.,0,4
7.81E+17,28/9/16 16:55,"@barnabuswatson Our products can be stored at room temperature in a cool, dry location. Extreme heat or cold may affect the taste.",0,3
7.81E+17,28/9/16 16:34,@neaners78 We wish we could help. It isn't possible to import products from one bottler's territory to another.,0,2
7.81E+17,28/9/16 16:22,@ChefRoble What‰Ûªs cooler than being cool? ‰ùã•üè,2,7
7.81E+17,28/9/16 15:37,@macsonthepike Thank you for reaching out to us again. For more assistance please contact us at: (800) 647-2653.,0,2
7.81E+17,28/9/16 15:19,"@Gautamr1993 Hi, Guatam. You may be interested to know that retailers set the price that the consumer pays. Thanks for reaching out!",0,2
7.81E+17,28/9/16 15:10,@neaners78 We wish the product was available in the U.S. Some Coca-Cola products are only available in certain regions. Thanks for asking!,0,2
7.81E+17,28/9/16 13:50,@rahman_jafrin We don‰Ûªt have such a promotion going on. Please disregard the message; don't provide any info.,0,3
7.81E+17,28/9/16 13:28,"@_ziys We‰Ûªd like to help you.  Please call us at (800) GET-COKE, Mon-Fri, 9a-7p EST and REF#8005084781.  Thanks for reaching out!",1,2
7.81E+17,28/9/16 3:41,"@caleb_caswell5 We're sorry to hear about this.  Contact us at https://t.co/yO2yBZdEmj or call (800) GET-COKE, share ref# 8006093974",0,2
7.81E+17,27/9/16 22:02,@Morgan_Matchett For information regarding sponsorship requests please click on the following link: https://t.co/sRNJ2Pz2rj,1,2
7.81E+17,27/9/16 21:26,@ILonaB1980 Hi ILona! You may find something you like through our My Coke Rewards site at https://t.co/rcCIAopJMs,1,1
7.81E+17,27/9/16 21:24,@alphabet_real Sorry for the inconvenience of waiting.  Sometimes the process is lengthy.  There are thousands of applicants daily.,0,1
7.81E+17,27/9/16 21:18,@chelseaa_16 We appreciate ur interest! Please visit our website to check out available internship opportunities @: https://t.co/fMx5WhKtLf.,0,2
7.81E+17,27/9/16 19:29,@hokiesports Nothin' quite as refreshing as home team spirit!,1,4
7.81E+17,27/9/16 18:38,@RyanJNewman Thanks for sharing a Coke with us - even in the rain!,0,3
7.81E+17,27/9/16 17:47,"@EmilyBeeler Sometimes life is a gift, sometimes the gift is us, and sometimes it's one and the same. _Ù÷ä",1,3
7.81E+17,27/9/16 17:21,"@jeanot44 jeanot44, we don't have coupons to send out. Thank you for being a fan.",0,1
7.81E+17,27/9/16 17:14,"@KayleighmPlatt KayleighmPlatt, please send details at: https://t.co/d9L8NJGt6U. or call National Customer Service Centre at: 08705 33 66 99",0,1
7.81E+17,27/9/16 16:59,"@Enxxxee We'd like to help, Enxxxee. Could you tell us in a DM your location?",0,1
7.81E+17,27/9/16 15:42,"@oXNicolaXo oXNicolaXo, We are in no way associated with this. Don't reply w/any information. Visit https://t.co/qo34S4vQrf for details.",0,1
7.81E+17,27/9/16 4:08,@ConnerSeverson We're exploring a variety of ‰ÛÏOne Brand‰Ûù packaging graphics for the Coca-Cola Trademark portfolio. Please stay tuned.,1,2
7.81E+17,27/9/16 3:49,@ColetteLohr We would like to get more details about this Colette. Please share some info about it at: https://t.co/yO2yBZdEmj Thank you.,1,1
7.81E+17,27/9/16 3:33,@n210ss We appreciate your efforts to participate in My Coke Rewards. For more assistance please visit: https://t.co/tLhf9jB8av  Thanks.,1,1
7.81E+17,27/9/16 3:27,@ja_villafuerte åÁHola. Por favor contÌÁctanos en: https://t.co/yO2yBZdEmj. Gracias.,1,1
7.81E+17,27/9/16 3:21,@k_betes13 We would like to get more details about this Kristin. Please share some info about it at: https://t.co/yO2yBZdEmj Thank you.,0,1
7.81E+17,27/9/16 0:45,@gulsha9937 We're sorry to hear that. Please send us a detailed message at indiahelpline@coca-cola.com. Thank you.,0,1
7.81E+17,27/9/16 0:21,@AAWJeffrey We‰Ûªre glad to help. You can reach out to us direct via: https://t.co/mAeNBojiyn for more assistance.,0,1
7.81E+17,27/9/16 0:06,"@Bondedservant We‰Ûªd like to get more info about this Rodney. Please reach out to us at: 800-438-2653, Monday - Friday, 9 AM - 7 PM EDT.",0,2
7.80E+17,26/9/16 19:04,@golyat7847 We've set up a page for our friends to share their requests.  Visit our Sponsorship page for info: https://t.co/sRNJ2Pz2rj.,0,1
7.80E+17,26/9/16 17:57,@Vien007 All you have to do is crack open an ice-cold Coca-Cola. _Ù÷ä,5,5
7.80E+17,26/9/16 17:54,@AlexMyers3 _ÙªÎ,0,2
7.80E+17,26/9/16 15:00,Food &amp; Coke ‰ÛÒ a love story for the ages. #TasteTheFeeling https://t.co/GmkOjYx9Ji,57,153
7.80E+17,26/9/16 0:44,"@soloyo3200 Sorry to hear that. We‰Ûªd like to get more info. Plz call 800-438-2653,Mo-Fr,9AM-7PM EST &amp; share ref #8006086968. Thank you!",0,1
7.80E+17,26/9/16 0:33,"@ThisIsRMFP As a consumer oriented company, your feedback is important to us.  Please be assured that your comments will be shared.",0,1
7.80E+17,25/9/16 17:44,"@FrankieCoots10 FrankieCoots10, send us a DM with your zip code and we'll do a search for you.",0,1
7.80E+17,25/9/16 17:09,"@SUKnives SUKnives, Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #8006086820.",0,4
7.80E+17,25/9/16 15:15,"@uglyducklingsss uglyducklingsss, send us a DM with your zip code &amp; we'll do a search.",0,2
7.80E+17,25/9/16 14:47,"@OrokamQueen OrokamQueen, send us a DM with your location so that we can better assist you.",0,1
7.80E+17,25/9/16 14:28,"@LoneTreeGirl We've previously considered variety packs. We've yet to find a cost-effective solution for this packaging option, LoneTreeGirl",0,1
7.80E+17,25/9/16 13:14,"@gulsha9937 gulsha9937, please contact our field office for assistance: https://t.co/pC9VVfGBbP",0,1
7.80E+17,25/9/16 1:59,"@A_roseridds Hi -- yes, Italians drink BEVERLY as an ""aperitivo.""  Glad you had fun!",0,3
7.80E+17,25/9/16 0:54,@cook333p You may want to contact the Dr. Pepper company directly via 1-800-696-5891. They can tell you for sure.,0,1
7.80E+17,25/9/16 0:50,"@CiloTheo Wish we could...but since we cannot, pls share your zip code with us and we'll tell you if or which retailers near you carry it.",0,1
7.80E+17,24/9/16 23:22,@A_roseridds Hope you enjoyed World of Coca-Cola's many international beverages!  Did you try BEVERLY from Italy?  :-),0,2
7.80E+17,24/9/16 22:36,"@JeySmith1 Send us your CV online, via: https://t.co/eaqJzKzEsZ. Thanks you for your interest.",0,1
7.80E+17,24/9/16 22:29,"@bride_of_wire Hi, Mandy. Contact your regional office via https://t.co/mAeNBojiyn. Thanks for reaching out!",0,2
7.80E+17,24/9/16 22:21,@DirtyOld_Case Sorry you are having trouble. E mail CCRBeverageServices@coca-cola.com and they can assist!,0,2
7.80E+17,24/9/16 19:33,@macsonthepike We're sorry you are having difficulty. Please contact us via CCRBeverageServices@coca-cola.com and we can help!,0,1
7.80E+17,24/9/16 19:29,"@airyclairy Hi, Claire. Please contact your regional office via https://t.co/mAeNBojiyn. Thanks for reaching out!",0,1
7.80E+17,24/9/16 17:38,@IamBonganijnrk Hi. Contact your regional office via https://t.co/Qzg6ysgW7p. Thanks for reaching out!,0,1
7.80E+17,24/9/16 17:06,@immrigank Please contact your regional office via https://t.co/xoEMCxa7So . Thanks for reaching out!,0,1
7.80E+17,24/9/16 16:52,@KerryLynneMickQ Please contact us at 800 GET-COKE Mon-Fri 9a-7p EST Provide Ref # 8006086311 for assistance. Thanks for reaching out!,0,1
7.80E+17,24/9/16 16:11,"@22_lauren Please contact us at 800 GET-COKE, Mon-Fri, 9a-7p EST. Provide Reference # 8006086310 for assistance. Thanks for reaching out!",0,1
7.80E+17,24/9/16 2:14,"@Lucky_Leftovers Thanks for your loyalty to Sprite, but this is so not true!",2,2
7.79E+17,23/9/16 23:53,@AldrichAshley Enjoy them and share the love!,0,2
7.79E+17,23/9/16 23:49,@MashaBoh You match the lovely bottle.  Thanks for sharing!,0,3
7.79E+17,23/9/16 23:46,"@ahtr9m Martha, thanks so much for sharing the love!",0,3
7.79E+17,23/9/16 23:34,"@Hi_imSweaty Pls call us at 800-438-2653, M-F, 9am-7pm EST to speak w/ a representative &amp; provide details so we can help. Thanks.",0,1
7.79E+17,23/9/16 19:35,@WithDogsAndCats You're welcome! Elsa Clair is lookin' paw-sitively spectacular.,0,2
7.79E+17,23/9/16 17:59,Plate your crispy white cheddar grilled cheese and open a chilled Coca-Cola to create the perfect pairing. https://t.co/pNc08Qf6og,497,3166
7.79E+17,23/9/16 15:51,@Tyyonce_ And we love that you are spreading the love!,0,1
7.79E+17,23/9/16 14:53,"@MariaMorales004 Gracias por tanto amor, Maria!",0,2
7.79E+17,23/9/16 14:48,"@P_O_T_T_L Whaddaya mean ""sometimes""?  Just kidding.  We're thrilled you've got such great taste!  Enjoy.",0,2
7.79E+17,23/9/16 14:43,"@DefreitasAngel HI Angel. Pls call us at 800-438-2653, M-F, 9am-7pm EST to speak w/ a representative &amp; provide details so we can help. Thx.",0,2
7.79E+17,23/9/16 14:10,"@tonyc1020 Hi Antonio. Pls call us at 800-438-2653, M-F, 9am-7pm EST to speak w/ a representative &amp; provide details so we can help. Thanks.",0,2
7.79E+17,23/9/16 13:31,@maxmen22 Thanks for reaching out.  We'll definitely share your feedback with the appropriate management.  Thank you.,0,1
7.79E+17,23/9/16 12:48,"@rosesofblue70 rosesofblue70, those brands are not manufactured by Coca-Cola. May want to contact the manufacturer directly for more info.",0,1
7.79E+17,23/9/16 2:21,"@DebEscher We‰Ûªd like to help you, Deb.  Please call (800) GET-COKE, Mon-Fri, 9a-7p EST &amp; share ref #8006082826. Thanks for reaching out!",0,3
7.79E+17,23/9/16 1:00,"@elenakcortez We‰Ûªd like to help you, Elena. Please call (800) GET-COKE, Mon-Fri, 9a-7p EST &amp; share ref #8006082825.  Thanks!",0,3
7.79E+17,23/9/16 0:13,"@Byheir Hello, the bank charges a temporary validation hold.  This amount is usually released from the account within 72 hours.",0,1
7.79E+17,22/9/16 23:14,"@Moneyziel1 So sorry to hear this, Laquisha.  We hope you get your hands on an ice-cold Coca-Cola soon.",0,0
7.79E+17,22/9/16 22:55,"@MikeMoonInOz Nice photo, Mike! Thanks for sharing.",0,0
7.79E+17,22/9/16 22:45,@yumi_ang Hi Yumi! We hope you enjoyed your visit.,1,0
7.79E+17,22/9/16 22:18,@QuarterbackDad7 Thanks for refreshing with Coca-Cola!,1,1
7.79E+17,22/9/16 21:39,"@BKOsborne Thanks for the love, Britney!",0,1
7.79E+17,22/9/16 19:46,@WilliamMcGirt Good luck! Hope you‰Ûªre feeling perfectly refreshed just in time for tee off.,0,1
7.79E+17,22/9/16 19:17,@SeungyunP Thanks for your interest. For more info on availability please visit: https://t.co/PPmbn1eeNk,0,0
7.79E+17,22/9/16 17:27,Every great round begins with teamwork. Good luck this weekend guys. @JordanSpieth #TOURChampionship _ÙªÎ https://t.co/rX8m0xF2Sl,28,125
7.79E+17,22/9/16 17:13,"@thislifeman We wish there was better news, but we‰Ûªre unable to consider any marketing ideas from outside the company.",0,0
7.79E+17,22/9/16 16:54,@KunleAbdul1 Glad to help. Stores and restaurants set the final price. So you may see a difference in pricing at different locations.,0,0
7.79E+17,22/9/16 16:30,@MarcDopherWYFF What an incredibly refreshing view! _Ù÷ç,1,2
7.79E+17,22/9/16 14:40,"@alanafernandesz OlÌÁ. Para melhor atendÌ»-lo, gostarÌ_amos de obter mais informaÌ_Ìµes. Entre em contato conosco no:https://t.co/e6b7VbR6BS",0,0
7.79E+17,22/9/16 14:00,Already time for all the Fall feelings? Bring ‰Û÷em on. #FirstDayOfFall https://t.co/PHNxl4Y8lU,100,262
7.79E+17,22/9/16 13:30,@ItsTime_ToStop We would like to get more details about this. Please share some info about it at: https://t.co/yO2yBZdEmj Thank you.,0,1
7.79E+17,22/9/16 2:03,"@toriiniix We‰Ûªd like to help you.  Please call us at (800) GET-COKE, Mon-Fri, 9a-7p EST.  Thanks for reaching out!",0,2
7.79E+17,22/9/16 2:02,"@Crowbarella We‰Ûªd like to help you.  Please call us at (800) GET-COKE, Mon-Fri, 9a-7p EST.  Thanks for reaching out!",0,0
7.79E+17,21/9/16 21:52,"@KenyonComstock Hi, Kenyon. Learn more about Coca-Cola History via https://t.co/wq5jc0KdSY. Thanks for reaching out!",0,1
7.79E+17,21/9/16 21:46,"@georgesampson Hi, George. Thanks for sharing the Coca-Cola Zero love!",0,3
7.79E+17,21/9/16 21:07,@kristie_flynn Please contact us at 800 GET-COKE Mon-Fri 9a-7p EST Provide Reference # 8006079741 for assistance. Thanks for reaching out!,0,0
7.79E+17,21/9/16 20:58,"RT @rudymancuso: This meal isn't complete without a Coke. About to take over @CocaCola's Snapchat channel, check it out! #HispanicHeritageM‰Û_",474,0
7.79E+17,21/9/16 20:34,"@Mo_Runs_Easy We had a product, Coca-Cola Blak, which was Coca-Cola and coffee, but it's no longer produced. Thanks for reaching out!",0,0
7.79E+17,21/9/16 19:59,@jeffnewbold Thanks for your loyalty and efforts to participate in My Coke Rewards Jeff. You should now see the points restored. Enjoy!,0,0
7.79E+17,21/9/16 19:50,@Cory_Campbell12 Contact us at 800 GET-COKE Mon-Fri 9a-7p EST Provide Reference # 8006079305 for assistance Thanks for reaching out!,0,0
7.79E+17,21/9/16 19:36,"@PapaPremo Please contact us at 800 GET-COKE, Mon-Fri, 9a-7p EST Provide Reference # 8006079212 for assistance. Thanks for reaching out!",0,0
7.79E+17,21/9/16 18:33,@AlexDun80340848 Please visit us @: https://t.co/Ny6kJJqNnA  to find a Coca-Cola Freestyle location near you. Thanks for reaching out!,0,0
7.79E+17,21/9/16 17:54,@stevenusdavis We're unable to accept ideas for products from our fans.  We wish you all the best in your endeavors!,0,0
7.79E+17,21/9/16 17:07,"@HOF39 Please contact us at 800 GET-COKE, Mon-Fri, 9a-7p EST Provide Reference # 8006078332 for assistance. Thanks for reaching out!",0,0
7.79E+17,21/9/16 15:11,"@JonathanBnice Sorry, contractual agreements w/ our ad agencies prohibit the release of an artist's identity without prior consent.",0,0
7.79E+17,21/9/16 15:06,"@JackBaxYO Hi, Jack. We're unable to accept ideas for products and packaging from our fans. We wish you all the best in your endeavors!",0,1
7.79E+17,21/9/16 14:58,@ULLafayette Trading hugs for Cokes? Sounds like a sweet deal to us!,0,3
7.79E+17,21/9/16 14:57,@kfreberg We're so lucky to have been a part of this heartwarming moment!,0,0
7.79E+17,21/9/16 14:21,"@Other_Jon We‰Ûªd like to help you.  Please call us at (800) GET-COKE, Mon-Fri, 9a-7p EST.  Thanks for reaching out!",0,0
7.79E+17,21/9/16 11:54,@NickUTAM We'd like to look into this. Please send us a message with more details  here:https://t.co/xoEMCxa7So and we'll follow up. Thanks.,0,0
7.78E+17,21/9/16 4:11,"@RajeshS19882611 Hi Rajesh, So that may assist you better, please send us a detailed message at indiahelpline@apac.ko.com. Thank you.",0,1
7.78E+17,21/9/16 4:09,@QTuneUp Thanks for choosing Coca-Cola! Give us a call at (800) 647-2653 and we'll be happy to help out.,0,2
7.78E+17,20/9/16 22:08,"@dwightmstone Hi Dwight, we'd like to get more info. Please call us @800-GET-COKE, M-F 9a-7p EST, &amp; provide Ref# 8006068032 for assistance.",0,1
7.78E+17,20/9/16 19:16,RT @CokeMusic: Thank you for participating in the community remix! Enjoy the best @JustDanceGame performances on #TasteTheFeeling. https://‰Û_,151,0
7.78E+17,20/9/16 19:13,@arpitwwebl Thanks for the love!,1,1
