id,created_at,text,retweet_count,favorite_count
7.82991E+17,3/10/16 17:09,"@wcampbellstroud, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.8299E+17,3/10/16 17:06,@elyman34 Uh-oh! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,0,1
7.8299E+17,3/10/16 17:04,"@T4KxKriptoOiMLG sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.82989E+17,3/10/16 17:01,"@Lissydarksoul, check out https://t.co/qgvk7bTeKU to learn more about the availability in your area!",0,2
7.82989E+17,3/10/16 17:00,".@alessiacara is meant to do this: if you don't believe it, let her show you @ #TheSoundDrop https://t.co/odI3dZ1KXO https://t.co/IIi4WOihlp",13,36
7.82988E+17,3/10/16 16:58,@Shreya070801 Uh-oh! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,0,1
7.8263E+17,2/10/16 17:14,We're at #TheMeadowsNYC today! Come by the #1893PepsiCola Tasting Lounge to try some 1893 Original &amp; Ginger colas:â€_ https://t.co/ApHB9adEj0,16,59
7.82626E+17,2/10/16 17:00,At the end of a long list of chores is a well-deserved Pepsi _Ÿ’™_Ÿ’™_Ÿ’™ https://t.co/BNnwBLapdb,29,118
7.82264E+17,1/10/16 17:00,"If you're at the #TheMeadowsNYC today, make sure you stop by the #1893PepsiCola Tasting Lounge!â€_ https://t.co/XCIszmrrVS",16,60
7.81918E+17,30/9/16 18:07,"@DjYoungSteez504 sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",1,2
7.81891E+17,30/9/16 16:17,@BUCampusDining YUM _Ÿ˜ç,0,2
7.81875E+17,30/9/16 15:13,@kathleen_volak _Ÿ’™_Ÿ™Œ_Ÿ’™,0,4
7.81871E+17,30/9/16 15:00,"_ŸçƒAs far as weâ€™re concerned, itâ€™s still summer until the leaves turn brown! _Ÿçƒ",30,113
7.81651E+17,30/9/16 0:25,RT @ladygaga: It's not an illusion. The rumors are true. This year the SUPER BOWL goes GAGA! @nfl @FOXTV @pepsi #PERFECTILLUSION #GAGASUPERâ€_,32554,0
7.81651E+17,30/9/16 0:24,Congrats @ladygaga â€“ see you in Houston! #BreakoutthePepsi #SB51 #PepsiHalftime #NFLonFOX https://t.co/hAkdlFFHuU,2029,2585
7.81572E+17,29/9/16 19:11,TFW you can't wait to hear @PMJofficial's @alessiacara cover.... check it out on #TheSoundDropâ€_ https://t.co/OeJgdfpNwg,15,50
7.81506E+17,29/9/16 14:48,"@madslomp, stoppppp. Okay don't _Ÿ˜‰",2,4
7.81506E+17,29/9/16 14:48,@HughesLinds Diet Pepsi Classic Sweetener Blend is rolling out on shelves of retailers in select markets.  https://t.co/qgvk7bTeKU,2,6
7.81505E+17,29/9/16 14:44,@BigDanOnTheMic Uh-oh! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,0,3
7.81166E+17,28/9/16 16:19,"@PrometheusDarko, we can tell you have great taste _Ÿ’Å",0,6
7.81151E+17,28/9/16 15:19,@logannoliver sorry about that! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,0,3
7.81146E+17,28/9/16 14:59,"@IAmJPru In that case, please give our Consumer Relations department a buzz at 1-800-433-2652 (Mon â€“ Fri, 9am-5pm EST).",0,3
7.8114E+17,28/9/16 14:34,@Vader80 Uh-oh! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,0,2
7.81139E+17,28/9/16 14:30,@willdjennings The feeling is mutual _Ÿ˜˜,2,3
7.81122E+17,28/9/16 13:24,#WinUnrealNFL can get you to the 2017 Pro Bowl! Get specially marked packages of @TOSTITOS &amp; Pepsi for your chance.â€_ https://t.co/kSa9rwKDXD,31,147
7.80876E+17,27/9/16 21:06,@HostetterGmail Uh-oh! Sounds like you're referring to a rumor that's completely untrue. Read more about it here: https://t.co/KoSUhqaqrG,1,2
7.8079E+17,27/9/16 15:22,@sliickyRick Uh-oh! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,1,1
7.8079E+17,27/9/16 15:21,"@jbaird02 In that case, please give our Consumer Relations department a buzz at 1-800-433-2652 (Mon â€“ Fri, 9am-5pm EST).",1,1
7.80789E+17,27/9/16 15:21,"@WoodyWoodcaster Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.80542E+17,26/9/16 23:00,"Pepsi âœ”Popcorn âœ”Sweatpants âœ”Ladies and gentlemen, start your televisions #FallTV _Ÿ“º",32,111
7.80513E+17,26/9/16 21:04,"@GoddessOfCats sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",1,1
7.80498E+17,26/9/16 20:01,â€œI just want to make music that lasts foreverâ€_â€ù @alessiacara #TheSoundDrop https://t.co/odI3dZjmmo https://t.co/ZrKUgewIlH,24,62
7.80467E+17,26/9/16 18:00,Put today on the path to victory with a #PepsiFloat! _Ÿç§ https://t.co/FsGu6be2Fc,48,151
7.80438E+17,26/9/16 16:03,@F0RCST _Ÿ’™âù_ï¸è_Ÿ’™,0,3
7.80437E+17,26/9/16 16:02,@fnnwoIfhard the feeling is mutual _Ÿ˜˜,1,2
7.80437E+17,26/9/16 16:00,@darklands23 _Ÿ™Œ,0,2
7.80436E+17,26/9/16 15:56,@CiaranJCanavan Uh-oh! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,0,1
7.80435E+17,26/9/16 15:53,@John_Hempton Uh-oh! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,0,1
7.80435E+17,26/9/16 15:52,"@leannekelly1711 sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.80434E+17,26/9/16 15:50,"@jennie_2000, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.80434E+17,26/9/16 15:49,@CyberKFox Diet Pepsi Classic Sweetener Blend is rolling out on shelves of retailers in select markets.  https://t.co/qgvk7bTeKU,0,2
7.80432E+17,26/9/16 15:41,@bigsexxxy25 thanks for being awesome!,0,2
7.80432E+17,26/9/16 15:41,@WoodyWoodcaster hi _Ÿ‘‹,0,1
7.80432E+17,26/9/16 15:40,"@GokuDomo, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.80432E+17,26/9/16 15:39,@youngdav0 stopppppp. Okay don't _Ÿ˜‰,0,2
7.80431E+17,26/9/16 15:38,"@tmolini247, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.8012E+17,25/9/16 19:00,_Ÿ’¥TWIST! _Ÿ’¥FIZZ _Ÿ’¥Glug Glug Glug _Ÿ’¥Ahhhhh! #NationalComicBookDay! https://t.co/Gp9qLtzsOj,33,87
7.79804E+17,24/9/16 22:07,Get ready for our #1893PepsiCola Fashion Show Finale feat. @nervomusic on 10/2! #Caesars1893 https://t.co/lVViikPLTT https://t.co/G9N2zXo36n,26,84
7.79783E+17,24/9/16 20:40,We interrupt your football updates to remind you weâ€™re live streaming @GlblCtzn festival on https://t.co/u1XHrIozj7 #GCFestival @iHeartRadio,16,51
7.79696E+17,24/9/16 14:56,"Rise &amp; shine, @GlblCtzn festival today! Join the movement and live stream itÂ https://t.co/hAODyk6UfBÂ #GCFestival @z100newyork @iHeartRadio",16,39
7.79429E+17,23/9/16 21:17,@F0RCST the feeling is mutual _Ÿ˜˜âù_ï¸è,2,6
7.79397E+17,23/9/16 19:09,"@SchraderKarsten no, you're the best _Ÿ‘ç",0,3
7.79382E+17,23/9/16 18:08,"@DesboroughKeith, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,2
7.79364E+17,23/9/16 16:56,@DaniCarlsonTV _Ÿ™Œ,1,4
7.79363E+17,23/9/16 16:54,"@_persistentrain, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,2
7.79363E+17,23/9/16 16:51,@AdriCecii Uh-oh! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,1,1
7.79361E+17,23/9/16 16:45,"Holding on to summer fashion as long as humanly possible! Get the shirt, link in bio â¬†ï¸èâ¬†ï¸è https://t.co/XHn1RW5AwO",33,134
7.7936E+17,23/9/16 16:39,@lotus660812 we like you _Ÿ˜‰,0,1
7.79335E+17,23/9/16 15:00,"#PepsiZodiac #Libra 9/23-10/22 Libras love company, so get a whole case of Pepsi and settle in for a long laugh sesh!! â™_ _Ÿ‘ª â™_",21,77
7.79064E+17,22/9/16 21:06,RT @Patriots: Enter to be the @pepsi Find the Bottle contestant at the Patriots-Bills game: https://t.co/RCBqcBKzqa https://t.co/sAeFHa99RO,65,0
7.78985E+17,22/9/16 15:50,@nikki9696 tweet and you shall receive. Weâ€™re back. https://t.co/2c813ilprp,9,20
7.78984E+17,22/9/16 15:46,"@tke9402 Pepsi Max is now Pepsi Zero Sugar - same product, new name!",0,0
7.78983E+17,22/9/16 15:44,"@EPhasma, weâ€™re sorry to hear that! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e",0,2
7.78983E+17,22/9/16 15:41,@alexcruz7787 BOOYAH _Ÿ™Œ,0,1
7.78982E+17,22/9/16 15:40,@RWD27s Uh-oh! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,0,1
7.78982E+17,22/9/16 15:40,"@RikhilMajithia, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.78972E+17,22/9/16 15:00,"Today is the _Ÿ_ƒ #FallEquinox _Ÿ_ƒ which means if you havenâ€™t started planning your Halloween costume, youâ€™re late!",34,129
7.7867E+17,21/9/16 19:00,".@SonLittleMusic likes his #1893PepsiCola like he likes his music, with 6 strings. How do you like yours? https://t.co/NoVCNeKu2E",16,52
7.78612E+17,21/9/16 15:10,@iBrian24 stopppp. Okay don't _Ÿ˜ç,0,5
7.78612E+17,21/9/16 15:10,@DarthChipper We can tell you have great taste _Ÿ’Å,2,2
7.7861E+17,21/9/16 15:02,@wild707cat Diet Pepsi Classic Sweetener Blend is currently rolling out on shelves of retailers in select markets.  https://t.co/qgvk7bTeKU,2,5
7.78606E+17,21/9/16 14:45,"@kama_daktari, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.78605E+17,21/9/16 14:40,"@jeffbblair, weâ€™re sorry to hear that! Please reach out to our friends @ Consumer Relations by filling out this form https://t.co/pNfskzBx7e",0,1
7.78346E+17,20/9/16 21:31,RT @iHeartRadio: .@Pepsi #TheSoundDrop is ur ticket 4 an exclusive BTS look into @alessiacara's music and more! https://t.co/RHo0RdkIO9,20,0
7.78286E+17,20/9/16 17:32,"@CynthiaRoldan In that case, please give our Consumer Relations department a buzz at 1-800-433-2652 (Mon â€“ Fri, 9am-5pm EST).",0,3
7.78262E+17,20/9/16 16:00,"Old school or new school, we gotchacovered at the Pepsi store!https://t.co/VOPjQymLeY https://t.co/SybRrGjZ67",28,85
7.78243E+17,20/9/16 14:43,"@jessiepeterson In that case, please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Mon â€“ Fri, 9am-5pm EST).",0,1
7.78241E+17,20/9/16 14:33,"@ggabbyrenae98, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.7824E+17,20/9/16 14:30,@JoeDumile BOOYAH!!!,0,2
7.78239E+17,20/9/16 14:27,@surreal_killer stoppppp. Okay don't _Ÿ˜‰,1,1
7.78239E+17,20/9/16 14:25,@jayceebabi Apologies! Please follow this link to find out where you can purchase Pepsi Cola's 1893 near you: https://t.co/qgvk7bTeKU,0,1
7.77977E+17,19/9/16 21:05,"It's time to get to know @alessiacara, our newest artist on #TheSoundDrop! https://t.co/odI3dZ1KXO https://t.co/OwoglddvNr",476,1706
7.77973E+17,19/9/16 20:48,.@SonLittleMusic's American experience influences his bold sound: a perfect pairing with #1893PepsiCola https://t.co/Zejf42lkec,43,116
7.7797E+17,19/9/16 20:36,@Obrienthelion Please follow this link to find out where you can purchase Pepsi Cola's 1893 near you: https://t.co/qgvk7bTeKU,0,1
7.77937E+17,19/9/16 18:25,"@EloiseJaneGray sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,1
7.77933E+17,19/9/16 18:12,@KrisBeautifier Uh-oh! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e,0,2
7.77933E+17,19/9/16 18:10,@Camo_CWL stopppp. Okay don't _Ÿ˜ç,1,2
7.77932E+17,19/9/16 18:06,@Bowens_Official check out https://t.co/qgvk7bTeKU to learn more about the availability in your area!,0,3
7.7793E+17,19/9/16 18:00,Argh! What be a pirateâ€™s favorite bevvy? #ItBePepsi #TalkLikeAPirateDay https://t.co/DmadxZCdEA,40,129
7.77927E+17,19/9/16 17:48,"@tjb721999 no, you're the greatest of all time _Ÿ™Œ",1,3
7.77927E+17,19/9/16 17:46,@ClaudiaaXo__ stoppppp. Okay don't _Ÿ˜‰,1,2
7.77613E+17,18/9/16 21:00,It's game time @briancushing56 #ohbabyitsback #WOOOOOO #zonereads https://t.co/uSBsQD4B0H https://t.co/eJLjUXvGe0,17,52
7.77583E+17,18/9/16 19:00,".@millerlite40 how many emojis does it take to say football's back? _Ÿèˆ _Ÿ”™ _Ÿ‘ç _Ÿ˜‰https://t.co/uSBsQD4B0H https://t.co/5fYAdZsmvb",63,235
7.77568E+17,18/9/16 18:00,It's musicians like @LukasGraham that make #TheSoundDrop so special. https://t.co/ML1fh5GIRt https://t.co/R4rBCPkQq9,12,36
7.77553E+17,18/9/16 17:00,"#ohbabyitsback! If you miss today's 49ers game @nbowman53 willgive you some serious #shade #zonereads https://t.co/rOapOMayME",33,106
7.77523E+17,18/9/16 15:00,Itâ€™s #NationalCheeseBurgerDay! Wash down your celebration with a cold Pepsi! _Ÿç”_Ÿç”_Ÿç”,55,168
7.76856E+17,16/9/16 18:49,Whatâ€™s your Pepsi Store back to school look?,37,75
7.76843E+17,16/9/16 18:00,We're digging deep into what makes @LukasGraham's music so special on #TheSoundDrop. https://t.co/ML1fh5GIRt https://t.co/m5Co0XXPUy,29,133
7.76807E+17,16/9/16 15:35,"@RaihanSherif, the feeling is mutual _Ÿ˜‰",1,7
7.76802E+17,16/9/16 15:17,Hear @Usher talk about his new album #HardIILove.  Thanks again for stopping by #PepsiCreatorsLeague studio! https://t.co/kM90Uwr8mV,15,46
7.76794E+17,16/9/16 14:45,@EgirlLiz ...maybe _Ÿ˜_,0,4
7.76793E+17,16/9/16 14:42,@Archmage270 check out https://t.co/qgvk7bTeKU to learn more about the availability in your area!,0,2
7.76496E+17,15/9/16 19:00,@WTOutlaw Uh-oh! Sounds like you're referring to a rumor that's completely untrue. Read more about it here: https://t.co/KoSUhqaqrG,0,6
7.76453E+17,15/9/16 16:11,@sarahpaulovics We can tell you have great taste _Ÿ’Å,1,5
7.76142E+17,14/9/16 19:33,"@tailorrgang we're sorry to hear that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,3
7.76141E+17,14/9/16 19:30,"@TheCarltonBrock sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,2
7.76139E+17,14/9/16 19:22,"@Tayranchula Uh-oh! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",1,4
7.76118E+17,14/9/16 18:00,"""It's the dream of telling a story to people who didn't know you yesterday"" -@LukasGraham https://t.co/ML1fh5GIRt https://t.co/CAN42mJF5J",40,114
7.76103E+17,14/9/16 17:00,"@alaskadoolin, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,3
7.76102E+17,14/9/16 16:54,"@Ldrahl Uh-oh! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,2
7.761E+17,14/9/16 16:49,"@shyangel6o3, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,2
7.761E+17,14/9/16 16:48,@johnnyducketts BOOYAH! https://t.co/x697mdEKRa,0,6
7.75754E+17,13/9/16 17:51,@xNYxKnux Happy to hear it _Ÿ™Œ,0,2
7.75716E+17,13/9/16 15:22,@shift_in2_turbo We can tell you have great taste _Ÿ’Å,0,3
7.75714E+17,13/9/16 15:13,@mattprousalis the feeling is mutual _Ÿ˜ç,0,2
7.75713E+17,13/9/16 15:09,@Lordsweeny You snap that selfie! _Ÿ’Å _Ÿ“·,0,2
7.75711E+17,13/9/16 15:00,@MasterControllr BOOYAH!,0,3
7.75711E+17,13/9/16 14:59,@DonkeyMan321 RAISE THE ROOF _Ÿ™Œ,0,3
7.7571E+17,13/9/16 14:59,"@AAglugub Uh-oh! Sorry about that, please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e",0,2
7.75709E+17,13/9/16 14:55,"@officialkoch, we take your comment very seriously. Please give Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,2
7.75709E+17,13/9/16 14:52,"@TimothyJVince, we hear you! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,2
7.75452E+17,12/9/16 21:53,"Our Twitter #Stickers  are back, and we're having fun with @Millerlite40 this season! #BreakOutThePepsi https://t.co/WDePTw344u",74,749
7.75404E+17,12/9/16 18:41,"@xNYxKnux, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",1,2
7.75403E+17,12/9/16 18:36,"@alexissonja1 In that case, please give our Consumer Relations department a buzz at 1-800-433-2652 (Mon â€“ Fri, 9am-5pm EST).",1,4
7.75402E+17,12/9/16 18:32,"@Clyatt, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",1,3
7.75395E+17,12/9/16 18:04,"@sum_loser we take your comment very seriously. Please give our friends at Consumer Relations a buzz @ 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST)",0,3
7.75394E+17,12/9/16 18:01,@robtbemis BOOYAH!!,0,3
7.75394E+17,12/9/16 18:00,"Fusing soul, pop and Hip-Hop, @LukasGraham's music really speaks to you. #TheSoundDrop https://t.co/ML1fh5GIRt https://t.co/xFWKzxdhXh",16,45
7.75391E+17,12/9/16 17:48,"@bradlyb71, we're sorry to hear that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,3
7.7539E+17,12/9/16 17:44,"@ThatKeithDude In that case, please give our Consumer Relations department a buzz at 1-800-433-2652 (Mon â€“ Fri, 9am-5pm EST).",0,3
7.75389E+17,12/9/16 17:43,"@Salgexicon Uh-oh! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,3
7.75389E+17,12/9/16 17:43,"@lauraaangus sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,3
7.75386E+17,12/9/16 17:30,"@FizhL12 sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,3
7.75076E+17,11/9/16 21:00,#GetReadyForFootball &amp; get _Ÿ’ª! We've got #ZoneReads from awesome players like @Millerlite40! https://t.co/bts7JO4Dqv https://t.co/Qh6Q7a7AGO,19,59
7.75046E+17,11/9/16 19:00,.@BrianCushin56 knows youâ€™re stoked for _Ÿèˆ. Check out our #ZoneReads!  #GetReadyForFootball https://t.co/bts7JO4Dqv https://t.co/r0TrIkIqAC,16,89
7.75016E+17,11/9/16 17:00,"How big are you cheesin' now that football season is back? _Ÿ˜ƒ @nbowman53 is flexin, as always _Ÿ’ª #GetReadyForFootball https://t.co/ikE77R7Bjs",80,232
7.74352E+17,9/9/16 21:00,"You wouldn't think Hip-Hop music is what fuels @LukasGraham's fire, but it is! #TheSoundDrop https://t.co/ML1fh5GIRt https://t.co/HmP0EiXybx",23,66
7.7433E+17,9/9/16 19:34,@ShaunKing We are investigating the situation and have contacted the person who reached out to us for more information. 2/2,71,287
7.7433E+17,9/9/16 19:34,"@ShaunKing This behavior is unacceptable and inconsistent with our values, and we take these matters very seriously. 1/2",67,285
7.74278E+17,9/9/16 16:07,@Outcasteddy stoppppp. Okay don't _Ÿ˜˜,1,3
7.74278E+17,9/9/16 16:06,@ItsEliteHunter BOOYAH! https://t.co/s7ZyXYisJP,2,7
7.74275E+17,9/9/16 15:55,"@DimitriLyon, check out https://t.co/qgvk7bTeKU to learn more about the availability in your area!",0,4
7.74275E+17,9/9/16 15:53,@rondadavis3030 Uh-oh! Sounds like you're referring to a rumor that's completely untrue. Read more about it here: https://t.co/KoSUhqaqrG,1,4
7.74002E+17,8/9/16 21:52,@brandongradelle _Ÿ™Œ,0,5
7.74001E+17,8/9/16 21:47,@MarylandGirl85 âù„ï¸èâù_ï¸èâù„ï¸è,0,2
7.74001E+17,8/9/16 21:46,@NeAlhashimi__ stopppppp. Okay don't _Ÿ˜˜âù_ï¸è,1,4
7.74001E+17,8/9/16 21:44,@HaydenTweets123 _Ÿ˜ç_Ÿç•,0,3
7.74E+17,8/9/16 21:43,@CriticCreek The feeling is mutual _Ÿ˜˜,1,4
7.74E+17,8/9/16 21:43,@RJDeal _Ÿ™Œ,0,3
7.74E+17,8/9/16 21:43,@john_siamesecat @RJDeal _Ÿ™Œ_Ÿ‘ç_Ÿ’¯,0,2
7.74E+17,8/9/16 21:42,@ryan___iss Awe shucks _Ÿ˜_,0,5
7.73985E+17,8/9/16 20:41,"@ryan___iss Hello again, old friend. https://t.co/4QN8nybaw3",6,13
7.73984E+17,8/9/16 20:40,@bradjess13 itâ€™s been a while. https://t.co/fXmnytJ2ja,4,7
7.73984E+17,8/9/16 20:39,@john_siamesecat letâ€™s pick up where we left off. https://t.co/MX5WXuYdFd,1,4
7.73982E+17,8/9/16 20:32,@SmithChadD Oh hey there. Weâ€™re back. https://t.co/ql97ECoYQf,2,6
7.73982E+17,8/9/16 20:29,"@RJDeal Hello again, old friend. https://t.co/ARfGbjEQqY",1,7
7.73944E+17,8/9/16 18:00,#LiveYourDreams _Ÿ’™_Ÿç•_Ÿ’™_Ÿç•_Ÿ’™_Ÿç•_Ÿ’™ https://t.co/KXxI0dw0Q8,40,98
7.73936E+17,8/9/16 17:27,"@Codyplaysbass, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,3
7.73935E+17,8/9/16 17:24,"@sophiepopplewel, sorry about that! Please give our friends at Consumer Relations a buzz at 1-800-433-2652 (Monâ€“Fri, 9am-5pm EST).",0,5
7.73935E+17,8/9/16 17:23,"@bikelaneblitz, sorry to hear that! Please reach out to our friends at Consumer Relations by filling out this form: https://t.co/pNfskzBx7e",0,3
7.73934E+17,8/9/16 17:21,@Twalters713 âù„ï¸èice coldâù„ï¸è,2,4
7.73929E+17,8/9/16 17:00,The prizes continue for our #Caesars1893 events at @CaesarsPalace. Now's your chance to win #Pepsi1893Sweepstakes https://t.co/dTJyRrunxu,18,41
7.73909E+17,8/9/16 15:41,How do you prefer your Pepsi?,48,119
7.73778E+17,8/9/16 7:00,The wait is over. Football is back! #BreakOutThePepsi https://t.co/IantoSdlA1,258,834
7.7361E+17,7/9/16 19:50,@brandongradelle The taste you love. Back. https://t.co/GOjopKr0xi,3,7
7.73609E+17,7/9/16 19:50,@Antibingo demanded. We listened. Back by delicious demand. https://t.co/i5OBznJrZi,1,4
7.73609E+17,7/9/16 19:49,@dustinsherrill letâ€™s pick up where we left off. https://t.co/uCUieugMd6,1,6
7.73608E+17,7/9/16 19:46,@ohululu Long time no sip. https://t.co/nCxCRq2QHt,1,6
7.73608E+17,7/9/16 19:45,@JajsaArthur The taste you love. Back. https://t.co/3dO38cHCfu,2,5
7.73608E+17,7/9/16 19:45,@ILshel Oh hey there. Weâ€™re back. https://t.co/OnVBIw54vW,1,4
7.73606E+17,7/9/16 19:38,@i725x _Ÿ˜˜âù_ï¸è,0,2
7.73594E+17,7/9/16 18:50,@UpstateCrook BOOYAH! https://t.co/PEbotd7wUz,2,4
7.7359E+17,7/9/16 18:32,@RheaHair Is that who I think it is? https://t.co/2WHyrchLtw,1,3
7.7359E+17,7/9/16 18:31,@tgately @Disneybear nothing like a reunion. https://t.co/MFLdKn5gok,1,4
7.73589E+17,7/9/16 18:27,@ThoseBackPages itâ€™s been a while. https://t.co/GVERVfL1wt,1,3
