created_at,tweet_favorite_count,tweet_id,tweet_retweet_count,tweet_text,user_tweet_count,user_follower_count,user_following_count
16/9/16 10:30,0,7.77E+17,0,"#TasteTheFeeling of #Euro2016 with a Coca-Cola. #IWorkatCokehttps://t.co/dl1vHtmWAE https://t.co/suoeYOrthY",302,1,549
16/9/16 10:30,0,7.77E+17,2,RT @CocaCola_Ind: #TasteTheFeeling ofåÊ#Euro2016åÊwith a Coca-Cola. https://t.co/wOCEGV1lzr,302,1,549
16/9/16 10:29,0,7.77E+17,3,RT @CocaCola_Ind: Bringing friends together since 1886.åÊ#TasteTheFeeling https://t.co/9AHonY5QeX,302,1,549
16/9/16 10:29,0,7.77E+17,0,"Bringing friends together since 1886. #TasteTheFeeling #IWorkatCokehttps://t.co/uJSrT84GX1 https://t.co/q88mLHCEgl",302,1,549
16/9/16 10:28,0,7.77E+17,3,RT @CocaCola_Ind: Thirsty for Coca-Cola?åÊ #TasteTheFeeling https://t.co/8N4Dye6j8M,302,1,549
16/9/16 10:28,0,7.77E+17,2,RT @CocaCola_Ind: Let your living room be the venue for this very exciting game. #CROESP #tastethefeeling #EURO2016 https://t.co/TXU7CJtYKQ,302,1,549
16/9/16 10:26,0,7.77E+17,3,RT @CocaCola_Ind: The best way to recover on a soccer-free day: Enjoy an ice-cold Coca-Cola in the sun. #TasteTheFeeling #EURO2016 https://‰Û_,302,1,549
16/9/16 10:18,0,7.77E+17,15,"RT @CocaCola_Ind: Do you have someone who‰Ûªs always up for a talk? Go on then, tag your friend! #TasteTheFeeling https://t.co/r2QloFt9gh",302,1,549
16/9/16 10:18,0,7.77E+17,0,"Say no more. Just #TasteTheFeeling. #IWorkatCokehttps://t.co/GIyLkUxXUE https://t.co/G2fU1AWV5J",302,1,549
16/9/16 10:17,0,7.77E+17,3,RT @CocaCola_Ind: Say no more. Just #TasteTheFeeling. https://t.co/YrBr5TdZSJ,302,1,549
16/9/16 10:17,0,7.77E+17,0,"Say no more. Just #TasteTheFeeling. #IWorkatCokehttps://t.co/GIyLkUxXUE https://t.co/Aq3igGUpvD",302,1,549
16/9/16 10:17,0,7.77E+17,0,"Say no more. Just #TasteTheFeeling. #IWorkatCokehttps://t.co/GIyLkUxXUE https://t.co/UXBIdFK5Pl",302,1,549
16/9/16 10:16,0,7.77E+17,7,RT @CocaCola_Ind: Cherish the love in your life. #TasteTheFeeling with Coca-Cola. https://t.co/LIXXyw62wH,302,1,549
16/9/16 10:06,0,7.77E+17,12,RT @CocaCola_GB: Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpa‰Û_,200,208,1090
16/9/16 10:06,0,7.77E+17,9,RT @CocaCola_GB: Grab an extra life on #VideoGamesDay and get to that next check point... #TasteTheFeeling https://t.co/RY2T58si8Q,200,208,1090
16/9/16 10:05,3,7.77E+17,1,"Calling all @CocaCola  fans, come and #tastethefeeling at our Cardiff city takeover this weekend #eventprofs https://t.co/ZRilCMC6Qh",3196,3888,1451
16/9/16 10:05,0,7.77E+17,0,"Calling all @CocaCola  fans, come and #tastethefeeling at our Cardiff city takeover this weekend #eventprofs",1419,881,783
16/9/16 10:03,0,7.77E+17,6,RT @CocaCola_GB: No Caption required... _Ù÷ä #TasteTheFeeling https://t.co/DueTEdhCXp,200,208,1090
16/9/16 9:49,0,7.77E+17,2971,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",4034,28,83
16/9/16 9:46,0,7.77E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,5428,7683,334
16/9/16 9:09,0,7.77E+17,1,RT @lil_toaster23: #tastethefeeling #Coke Bournemouth https://t.co/veuINchCxH,39155,1882,4786
16/9/16 8:59,0,7.77E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,5369,99,429
16/9/16 8:33,0,7.77E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,35599,1322,288
16/9/16 8:29,0,7.77E+17,101,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,19299,735,1200
16/9/16 8:10,0,7.77E+17,0,"Grab your Coca-Cola and get ready to #TasteTheFeeling. #IWorkatCokehttps://t.co/RT4cmcV50w https://t.co/OQkwmBQGHr",69,8,56
16/9/16 8:09,0,7.77E+17,0,Let your living room be the venue for this very exciting game. #CROESP #tastethefeeling #EURO2016 #IWorkatCoke https://t.co/a6FVtGgIZ6,69,8,56
16/9/16 8:08,0,7.77E+17,0,No match today! But don't forget to refresh yourself with Coca-Cola. #TasteTheFeeling #EURO2016 #IWorkatCoke https://t.co/9V1VUrlsDo,69,8,56
16/9/16 8:03,0,7.77E+17,0,#TasteTheFeeling of friendship with us. Here's a chance to win gift vouchers. Know more at åÊhttps://t.co/jfU7n9b5Tz https://t.co/cvDrq4Wjc5,69,8,56
16/9/16 7:58,0,7.77E+17,0,"Say no more. Just #TasteTheFeeling. #IWorkatCokehttps://t.co/hpXNLMIGCM https://t.co/t89ETojMQQ",69,8,56
16/9/16 7:10,0,7.77E+17,101,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,1772,384,887
16/9/16 6:42,0,7.77E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,23685,107,53
16/9/16 6:40,0,7.77E+17,101,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,12037,541,1627
16/9/16 6:33,0,7.77E+17,1160,RT @CocaColaPH: Anong meal ang bagay kainin with COKE while enjoying the final episode of your favorite TV show? #TasteTheFeeling https://t‰Û_,998,10,18
16/9/16 6:33,0,7.77E+17,1011,"RT @lizasoberano: Ako, Coke + Burrito! Reminds me of our breaks together on set ‰ù_•üè #TasteTheFeeling @cocacolaph",998,10,18
16/9/16 6:30,0,7.77E+17,37,RT @CocaColaPH: Nothing beats cheering someone up w/ a COKE Emoticon. Share this to a friend who needs cheering up! #TasteTheFeeling https:‰Û_,161,0,31
16/9/16 5:32,0,7.77E+17,2971,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",319,2,29
16/9/16 4:57,0,7.77E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,73886,768,1244
16/9/16 4:17,0,7.77E+17,0,the Coca-Cola #tastethefeeling tumblr avail on KFC! they're so cute! Got the feeling so good!‰Û_ https://t.co/7L4eXxKqBW,78489,3683,3047
16/9/16 3:59,0,7.77E+17,1,@bigmoNaija &amp; @iamKeneri #Np @yemialadee #TasteTheFeeling ontop #UnaWakeUpShow #KpamkpamJimjimFriday #SaveTheMayor,68601,29130,1587
16/9/16 3:54,0,7.77E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,2569,165,97
16/9/16 3:52,0,7.77E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,6762,18,152
16/9/16 3:45,0,7.77E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,4916,53,153
16/9/16 3:28,0,7.77E+17,0,[ignore if you want just testing] https://t.co/wkxIhf3MB2,2752,403,346
16/9/16 2:59,0,7.77E+17,10644,RT @JayeHanash: Celebrate this special moment with @hellobangsie and I. Share your own COKE moment with us please! #TasteTheFeeling https:/‰Û_,3099,616,409
16/9/16 2:27,0,7.77E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,34438,569,559
16/9/16 1:38,0,7.77E+17,2971,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",11980,403,377
28/9/16 23:59,0,7.81E+17,0,"#TasteTheFeeling #CocaColaHappyShopmateL_ÙÕÑve to have these....‰÷_‰÷_‰÷_‰÷_ https://t.co/QW62NDxv25",20,3,37
28/9/16 23:58,0,7.81E+17,0,"#TasteTheFeeling #CocaColaHappyShopmateI want...._ÙÕ__ÙÕ__ÙÕ__ÙÕ__ÙÕ_ https://t.co/1fwpDL7H8T",20,3,37
28/9/16 23:16,0,7.81E+17,96,RT @CocaCola: Food &amp; Coke ‰ÛÒ a love story for the ages. #TasteTheFeeling https://t.co/E9n3BYIukO,549,22,64
28/9/16 23:03,0,7.81E+17,2986,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",5217,46,311
28/9/16 22:29,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,422,1349,131
28/9/16 21:10,0,7.81E+17,3,RT @MMalacrino: #italian #life in #England #culture #food #wine after #midnight #world #TasteTheFeeling #taste #smell @PositivePaisan @ricc‰Û_,37952,3229,4678
28/9/16 21:00,1,7.81E+17,0,.@CokeFlorida Good luck indeed!  The prizes are awesome!  @Publix @TBBuccaneers  #CokeGoldenCan #TasteTheFeeling,105347,21702,6426
28/9/16 20:59,0,7.81E+17,1,RT @CokeFlorida: @CokeFlorida is excited to see who will win the #CokeGoldenCan @Publix - win @TBBuccaneers prizes &amp; more! Good Luck &amp; #Tas‰Û_,105347,21702,6426
28/9/16 20:56,2,7.81E+17,1,@CokeFlorida is excited to see who will win the #CokeGoldenCan @Publix - win @TBBuccaneers prizes &amp; more! Good Luck‰Û_ https://t.co/HG3GWCvpsl,609,400,423
28/9/16 20:11,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,4288,186,184
28/9/16 20:07,0,7.81E+17,96,RT @CocaCola: Food &amp; Coke ‰ÛÒ a love story for the ages. #TasteTheFeeling https://t.co/E9n3BYIukO,10834,283,143
28/9/16 19:53,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,77840,1108,2032
28/9/16 19:50,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,137539,1316,247
28/9/16 19:45,0,7.81E+17,0,There's a tampon costume. Don't know why this exists but I'm being a tampon for Halloween #TasteTheFeeling,441,155,369
28/9/16 19:38,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,2167,80,128
28/9/16 19:35,0,7.81E+17,5,"RT @AbOriginalPR: Dropping soon: @BarziniTweets @MarsEze fresh take on #TasteTheFeeling cc @CocaCola_NG https://t.co/OBiqDBC30v",22501,1012,1484
28/9/16 19:32,0,7.81E+17,96,RT @CocaCola: Food &amp; Coke ‰ÛÒ a love story for the ages. #TasteTheFeeling https://t.co/E9n3BYIukO,34496,263,225
28/9/16 19:14,0,7.81E+17,2,RT @cocacolaie: Your weekend is only a pour away! #TasteTheFeeling https://t.co/bBCSRHgUdO,437,547,0
28/9/16 19:12,0,7.81E+17,1,RT @cocacolaie: Cheers to another fun filled weekend! #TasteTheFeeling #FridayFeeling https://t.co/hP7Yi1zTJA,437,547,0
28/9/16 18:52,0,7.81E+17,96,RT @CocaCola: Food &amp; Coke ‰ÛÒ a love story for the ages. #TasteTheFeeling https://t.co/E9n3BYIukO,475,83,233
28/9/16 18:40,2,7.81E+17,0,Enactus Dalhousie enjoying some chill time in the @CocaCola lounge #TasteTheFeeling #EnactusWorldCup #WeAllWin https://t.co/pOqPHHODUj,1673,177,163
28/9/16 18:35,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,2322,556,464
28/9/16 18:27,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,38228,1365,648
28/9/16 18:23,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,9494,444,706
28/9/16 18:21,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,1217,81,489
28/9/16 18:20,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,71069,1808,5001
28/9/16 18:20,0,7.81E+17,18,RT @CokeMusic: Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun! https://t.co/3p‰Û_,14848,852860,36722
28/9/16 18:19,28,7.81E+17,18,Create a #TasteTheFeeling vid for chance to win 2016 #AMAs trip! Download the @befusic app and join the fun!‰Û_ https://t.co/1R9uVeqzCP,1921,72442,2752
28/9/16 18:13,0,7.81E+17,39,"RT @CocaCola: On those special nights when you get to enjoy your favorite foods, always pour your favorite Coke. #TasteTheFeeling https://t‰Û_",8640,337,316
28/9/16 18:02,0,7.81E+17,5,"RT @CocaCola_GB: So close, yet so far! #Weekend #TasteTheFeeling https://t.co/nfdrH56HTz",1867,59,1430
28/9/16 17:23,0,7.81E+17,0,Thanks to @Starsonearth9ja for the coke cola shoot was successful #tastethefeeling‰Û_ https://t.co/vqtYU6PIew,964,598,278
28/9/16 16:05,0,7.81E+17,0,@symplysimi @cocacola_ng it feels good when we waka go buka for correct amala dive anoda Coke make we dey alright #TasteTheFeeling,451,54,320
28/9/16 15:24,0,7.81E+17,6,RT @CocaCola_GB: Time to get that #FridayFeeling going. Let's cheers to the weekend! #TasteTheFeeling https://t.co/gariHr2PFC,1867,59,1430
28/9/16 14:46,0,7.81E+17,2986,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",3156,559,538
28/9/16 14:35,0,7.81E+17,2984,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,1396,15,65
28/9/16 14:19,0,7.81E+17,1,RT @OneFMKe: Who is your #WCW?Did you know you can #TasteTheFeeling with her and let her experience the Epicmoment #1fmDRIVE @theCateRira h‰Û_,6867,1266,904
28/9/16 14:18,2,7.81E+17,1,Who is your #WCW?Did you know you can #TasteTheFeeling with her and let her experience the Epicmoment #1fmDRIVE‰Û_ https://t.co/ng0n5vEyOn,137435,93541,8308
28/9/16 14:00,0,7.81E+17,50,RT @CocaColaPH: There's a COKE Emoticon for you! Personalize your own here at SM Southmall today! #TasteTheFeeling https://t.co/l8L1WzfZ0s,90,4,50
28/9/16 13:53,0,7.81E+17,2984,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,184,1,51
28/9/16 13:47,0,7.81E+17,2986,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",184,1,51
28/9/16 13:36,0,7.81E+17,1,RT @CocaColaPH: @MatituKhays Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://‰Û_,2640,223,342
28/9/16 13:30,5,7.81E+17,0,"Good Morning fans of #MusicNews #Billboard and #TasteTheFeeling!Here is your #Free #RnB #Download for today‰Û_https://t.co/pAQW23U4wF",4545,22078,26
28/9/16 13:11,0,7.81E+17,47,RT @CocaCola: Food &amp; Coke ‰ÛÒ a love story for the ages. #TasteTheFeeling https://t.co/GmkOjYx9Ji,1659,299,171
28/9/16 12:46,0,7.81E+17,0,"WHEN YOU CAN  #TASTETHEFEELING OF  #HUNGRY  AT WORK, ALL YOU DO IS #CREATE #YOUR OWN #MEAL‰Û_ https://t.co/UQNA22v5Kz",3089,2736,2554
28/9/16 12:21,0,7.81E+17,898,"RT @Avicii: Here‰Ûªs another taste of #TasteTheFeeling for @cocacola!https://t.co/Oz3osMHS3N https://t.co/URFMwBRMdp",5,114,114
28/9/16 12:20,1,7.81E+17,0,You wont need any #BBQ sauce with this TBone #TasteTheFeeling of a #travel #accessory #MadeInAmerica #ergonomic #clever and no scuffed shoes,1224,864,2135
28/9/16 10:48,0,7.81E+17,1,"RT @CocaColaPH: @SelinaRegino During breaks, ano ang favorite mong kainin? Pair it w/ COCA-COLA &amp; share it w/ #TasteTheFeeling! :) https://‰Û_",24232,1156,681
28/9/16 10:26,0,7.81E+17,0,@yojaneechaure @jillybanta Malapit na ang weekend! Got any plans? #TasteTheFeeling of fun with your barkada and COC‰Û_ https://t.co/AV3WSWQwHD,57165,72508,18726
28/9/16 10:21,0,7.81E+17,31,RT @cocacola_ca: A free period is free time with friends. #TasteTheFeeling https://t.co/QtLKvpsK2W,4878,495,2295
28/9/16 10:21,0,7.81E+17,0,@abby_near Malapit na ang weekend! Got any plans? Call your friends and bond over your favorite meal. Share it with‰Û_ https://t.co/Opft8E3jRJ,57165,72508,18726
28/9/16 10:20,0,7.81E+17,0,@GabAndres @iAnaMargaret COKE + ___ = best weekend ever! Call your friends &amp; bond over your favorite meal. Share it‰Û_ https://t.co/PXFZTrAnoR,57165,72508,18726
28/9/16 10:19,0,7.81E+17,0,@whiteegreenblue Malapit na ang weekend! Got any plans? #TasteTheFeeling of fun with your barkada and COCA-COLA. :) https://t.co/IPJtCWBbI1,57165,72508,18726
28/9/16 10:18,0,7.81E+17,0,@vinacegarcia Where are you off to? Enjoy your long weekend and don't forget to share your meal with‰Û_ https://t.co/eYl4VxSE82,57165,72508,18726
28/9/16 10:11,1,7.81E+17,0,Detox drink of the day! #somethingstrange #tastethefeeling #detox‰Û_ https://t.co/HrRQpMYyj3,953,62,124
28/9/16 10:07,0,7.81E+17,0,@RacelCanillas Where are you off to? Enjoy the weekend and don't forget to share your meal with #TasteTheFeeling! :) https://t.co/q7VquFa9ER,57165,72508,18726
28/9/16 10:00,0,7.81E+17,0,@RubianoTanz Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/QCsp4LLHuU,57165,72508,18726
28/9/16 10:00,0,7.81E+17,0,@Hldvlxx Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/A4WOAPdlSy,57165,72508,18726
28/9/16 10:00,0,7.81E+17,0,@EMaeUmali Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/BIuxxtSGkN,57165,72508,18726
28/9/16 10:00,1,7.81E+17,1,@MatituKhays Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/xu1HkrpdlV,57165,72508,18726
28/9/16 9:59,0,7.81E+17,0,@ermejia08 Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/dEq4uvihWx,57165,72508,18726
28/9/16 9:59,0,7.81E+17,0,@lesterbiiii Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/cKkRX9SxMd,57165,72508,18726
28/9/16 9:59,0,7.81E+17,0,@erickajoyceee_ Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxati‰Û_ https://t.co/tv1TkyLKbp,57165,72508,18726
28/9/16 9:58,1,7.81E+17,0,@camy_valdez Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/DkNWrmd2XB,57165,72508,18726
28/9/16 9:58,0,7.81E+17,0,@inymontallana COKE + ___ = best weekend ever! Enjoy the long weekend and don't forget to share your meal with‰Û_ https://t.co/yylBdK7sYV,57165,72508,18726
28/9/16 9:58,0,7.81E+17,0,@Hkitty_jyndel Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/6PGSr8AseF,57165,72508,18726
28/9/16 9:58,0,7.81E+17,0,@adrianopaulolvr Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxat‰Û_ https://t.co/z3lyP0JqXE,57165,72508,18726
28/9/16 9:57,0,7.81E+17,0,@MegWhoCriedWolf Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxat‰Û_ https://t.co/h9CTSpKrXd,57165,72508,18726
28/9/16 9:57,1,7.81E+17,0,@seanmenesess Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/1XSzpK0P4L,57165,72508,18726
28/9/16 9:57,0,7.81E+17,0,@jmpunzalan_ Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/sHe76IwU60,57165,72508,18726
28/9/16 9:57,1,7.81E+17,0,@_jossamariaxx Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/IVVBoi489t,57165,72508,18726
28/9/16 9:56,1,7.81E+17,0,@letmissy_ Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/3w5pOKUAog,57165,72508,18726
28/9/16 9:56,1,7.81E+17,1,@melodyctctn Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/JhClOvlgpx,57165,72508,18726
28/9/16 9:56,0,7.81E+17,0,@Denver527 Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/HSzi8uOYKb,57165,72508,18726
28/9/16 9:55,0,7.81E+17,0,@jovencarits Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/hbEbcEhZ5O,57165,72508,18726
28/9/16 9:55,0,7.81E+17,0,@HahnzPhilzen Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/68dJVPyOs6,57165,72508,18726
28/9/16 9:55,0,7.81E+17,0,@rowwnahh Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/PgEebW0x9k,57165,72508,18726
28/9/16 9:54,0,7.81E+17,0,@JomerRuz Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/XNjSnGKLkR,57165,72508,18726
28/9/16 9:54,1,7.81E+17,0,@jhess52757120 Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/tv3p53UmoV,57165,72508,18726
28/9/16 9:54,0,7.81E+17,0,@jrymcbinay Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/x91Z7g3lKD,57165,72508,18726
28/9/16 9:53,1,7.81E+17,0,@Looobsvelle Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/729Z2gOqUC,57165,72508,18726
28/9/16 9:53,0,7.81E+17,0,@andgecruz Kill the time w/ some good food &amp; an ice-cold COKE! Take the moment to #TasteTheFeeling of relaxation https://t.co/fwEsiKNnE1,57165,72508,18726
28/9/16 9:52,0,7.81E+17,0,@vdngsky Ano ang meal na perfect match ng COCA-COLA? Watch &amp; share this video  - https://t.co/rBhOZPGVhD #TasteTheFeeling :),57165,72508,18726
28/9/16 9:51,0,7.81E+17,0,@jamijow Ano ang meal na perfect match ng COCA-COLA? Watch &amp; share this video  - https://t.co/rBhOZPGVhD #TasteTheFeeling :),57165,72508,18726
28/9/16 9:51,1,7.81E+17,0,@xCamilluh Ano ang meal na perfect match ng COCA-COLA? Watch &amp; share this video  - https://t.co/rBhOZPGVhD #TasteTheFeeling :),57165,72508,18726
28/9/16 9:51,0,7.81E+17,0,@ohsherry93 Pair that with a tall glass of ice-cold COKE! Watch for more - https://t.co/rBhOZPGVhD #TasteTheFeeling,57165,72508,18726
28/9/16 9:48,0,7.81E+17,0,@Nakaylabea5 Ano kayang meal ang bagay with COKE during that long awaited trip w/ friends? Grab a COKE &amp; share pics‰Û_ https://t.co/J4O5j2vkjN,57165,72508,18726
28/9/16 9:48,0,7.81E+17,0,@superpopoi Pair that with a tall glass of ice-cold COKE! Watch for more - https://t.co/rBhOZPGVhD #TasteTheFeeling,57165,72508,18726
28/9/16 9:48,1,7.81E+17,0,@kathleenpnce Ano ang meal na perfect match ng COCA-COLA? Watch &amp; share this video  - https://t.co/rBhOZPGVhD #TasteTheFeeling :),57165,72508,18726
28/9/16 9:47,0,7.81E+17,0,@ejanz09 Ano ang meal na perfect match ng COCA-COLA? Watch &amp; share this video  - https://t.co/rBhOZPGVhD #TasteTheFeeling :),57165,72508,18726
28/9/16 9:47,0,7.81E+17,0,@isabeldlcrz_ Ano ang meal na perfect match ng COCA-COLA? Watch &amp; share this video  - https://t.co/rBhOZPGVhD  #TasteTheFeeling :),57165,72508,18726
28/9/16 9:45,0,7.81E+17,0,@TrishaMae_Mejia Ano ang meal na perfect match ng COCA-COLA? Watch &amp; share this video  - https://t.co/rBhOZPGVhD #TasteTheFeeling :),57165,72508,18726
28/9/16 9:44,0,7.81E+17,0,@ijahjahmon @th3Mardybum Ano ang meal na perfect match ng COCA-COLA? Watch &amp; share this video  - https://t.co/rBhOZPpkq5 #TasteTheFeeling :),57165,72508,18726
28/9/16 9:44,0,7.81E+17,0,@sxphiiasticated COKE + &lt;food&gt; = best weekend ever! Call your friends &amp; bond over your favorite meal. Share it with‰Û_ https://t.co/801xmSyfOU,57165,72508,18726
28/9/16 9:44,0,7.81E+17,0,@ekaayreyes Pair that with a tall glass of ice-cold COKE! Watch for more - https://t.co/rBhOZPGVhD #TasteTheFeeling,57165,72508,18726
28/9/16 9:43,0,7.81E+17,0,@igiereyes Malapit na ang weekend! Got any plans? #TasteTheFeeling of fun with your barkada and COCA-COLA. :) https://t.co/6PmClRqbfa,57165,72508,18726
28/9/16 9:42,2,7.81E+17,0,@nicaramirez_17 @IaMJecMariano COKE + &lt;food&gt; = best weekend ever! #TasteTheFeeling of fun with your barkada and COC‰Û_ https://t.co/h4GQJA2SZm,57165,72508,18726
28/9/16 9:38,0,7.81E+17,0,@kerenrobles COKE + &lt;food&gt; = best weekend ever! Call your friends and bond over your favorite meal. Share it with u‰Û_ https://t.co/UaxkK1927v,57165,72508,18726
28/9/16 9:36,0,7.81E+17,0,@samxguevarra Malapit na ang weekend! Got any plans? #TasteTheFeeling of fun with your barkada and COCA-COLA. :) https://t.co/XPLupWt3Y6,57165,72508,18726
