"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"LIMCA LIME LEMON SODA DRINK VINTAGE BOTTLE COOLER BOX PORCELAIN SIGN COCA… https://t.co/HMypxhuZlF #CocaCola #Coke https://t.co/cDykG0fprd",FALSE,0,NA,2016-09-26 15:02:12,FALSE,NA,"780422222494130176",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"Vtg 40s 50s 36"" Coca Cola Button Sign w/ Bottle Original Coke Metal Sign https://t.co/pPp5D2mlDM #CocaCola #Coke https://t.co/sdLg84biKu",FALSE,0,NA,2016-09-26 14:41:46,FALSE,NA,"780417082231885824",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"a+a+ #<U+FF98><U+FF8C><U+FF6B><U+FF9B><U+FF70> #<U+FF98><U+FF8C><U+FF6B><U+FF9B><U+FF70>100 #<U+FF8C><U+FF6B><U+FF9B><U+FF90><U+FF70> #<U+FF8C><U+FF6B><U+FF9B><U+FF90> #<U+FF8C><U+FF6B><U+FF9B><U+FF70><U+8FD4><U+3057> #<U+FF8C><U+FF6B><U+FF9B><U+FF70><U+8FD4><U+3057>100 #<U+81EA><U+52D5><U+FF8C><U+FF6B><U+FF9B><U+FF70> #<U+81EA><U+52D5><U+FF98><U+FF8C><U+FF6B><U+FF9B><U+FF70> #<U+81EA><U+52D5><U+FF8C><U+FF6B><U+FF9B><U+FF70><U+8FD4><U+3057> #<U+FF8C><U+FF6B><U+FF9B><U+FF8A><U+FF9E> #<U+FF8C><U+FF6B><U+FF9B><U+FF8A><U+FF9E>100 ^^ #RT #follwme #coke",FALSE,0,NA,2016-09-26 14:40:21,FALSE,NA,"780416727255429120",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 14:36:05,FALSE,NA,"780415650468597761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AizaBalde",44,TRUE,FALSE,NA,NA
"She's had a face lift but great to see the old girl lit up again #coke #enjoy #kingscross… https://t.co/MyDircb0Gh",FALSE,0,NA,2016-09-26 14:30:52,FALSE,NA,"780414339253665793",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sea_moose",0,FALSE,FALSE,"151.22446204","-33.87358696"
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 14:26:31,FALSE,NA,"780413242912874496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Srhanne143",44,TRUE,FALSE,NA,NA
"coca cola painted tin sign 1983 https://t.co/FATG75RF34 #CocaCola #Coke https://t.co/p37P5e5edO",FALSE,0,NA,2016-09-26 14:23:41,FALSE,NA,"780412529704996864",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"a+<U+2605> #<U+81EA><U+52D5><U+FF98><U+FF8C><U+FF6B><U+FF9B><U+FF70> #<U+81EA><U+52D5><U+FF8C><U+FF6B><U+FF9B><U+FF70><U+8FD4><U+3057> #<U+FF8C><U+FF6B><U+FF9B><U+FF8A><U+FF9E> #<U+FF8C><U+FF6B><U+FF9B><U+FF8A><U+FF9E>100 #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>01058642879 #<U+C11C><U+BA74><U+D480><U+C2F8><U+B871>01058642879 #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>010v5864v2879  #<U+30D5><U+30A9><U+30ED><U+30EF><U+30FC> #sougofollow #RT #follwme #coke",FALSE,0,NA,2016-09-26 14:10:24,FALSE,NA,"780409187683577857",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"Persuasion - Better than the real thing? #Coke's new 'life' plan   https://t.co/WYnKg0ZymB",FALSE,0,NA,2016-09-26 14:08:50,FALSE,NA,"780408794367070208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AllardMarie",0,FALSE,FALSE,NA,NA
"<U+30B3><U+30AB><U+30B3><U+30FC><U+30E9>!#cocacola #<U+30B3><U+30AB><U+30B3><U+30FC><U+30E9> #coke #<U+30B3><U+30FC><U+30E9> #sunnydiner #<U+30B5><U+30CB><U+30FC><U+30C0><U+30A4><U+30CA><U+30FC> #tokyo #japan @ <U+30B5><U+30CB><U+30FC><U+30C0><U+30A4><U+30CA><U+30FC> <U+516D><U+672C><U+6728><U+5E97> https://t.co/a3b6YKeEff",FALSE,0,NA,2016-09-26 14:05:04,FALSE,NA,"780407846009733121",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","r_otake0818",0,FALSE,FALSE,NA,NA
"Amber Coca-Cola Straight Side Bottle w/Diamond Label https://t.co/TmkL9xMQXt #CocaCola #Coke https://t.co/meNXkfOIIx",FALSE,0,NA,2016-09-26 14:03:57,FALSE,NA,"780407564261466112",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"Which Soda do You Prefer Coke or Pepsi?
@MyCokeRewards @coke @pepsi  
  #coke #pepsi 
https://t.co/RbxqetXOl1 https://t.co/YPshvsDHfC",FALSE,26,NA,2016-09-26 14:02:06,FALSE,NA,"780407100870492160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ViewerRe",0,FALSE,FALSE,NA,NA
"1908 COCA COLA Company ADVERTISING Leather Notebook WALLET Coke Handwritten… https://t.co/GwcDGTABgF #CocaCola #Coke https://t.co/qvCz0vVkfe",FALSE,0,NA,2016-09-26 13:43:19,FALSE,NA,"780402374439374848",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 13:41:46,FALSE,NA,"780401982620045312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hsirifinity",44,TRUE,FALSE,NA,NA
"RT @domguinard: That proud feeling of landing in a place &amp; holding a legendary product #BornDigital with @EVRYTHNG #Portugal #coke https://…",FALSE,0,NA,2016-09-26 13:41:03,FALSE,NA,"780401803338842113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EVRYTHNG",1,TRUE,FALSE,NA,NA
"b+ #<U+30EA><U+30D5><U+30A9><U+30ED><U+30FC> #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>01058642879 #<U+C11C><U+BA74><U+D480><U+C2F8><U+B871>01058642879 #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>010v5864v2879  #<U+76F8><U+4E92><U+30D5><U+30A9><U+30ED><U+30FC><U+52DF><U+96C6> #<U+76F8><U+4E92><U+30D5><U+30A9><U+30ED><U+30FC><U+306E><U+8F2A> #<U+76F8><U+4E92><U+5E0C> #sougofollow #<U+76F8><U+4E92><U+FF8C><U+FF6B><U+FF9B><U+FF70> #follow #RT #follwme #coke",FALSE,0,NA,2016-09-26 13:40:22,FALSE,NA,"780401629702950913",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 13:39:35,FALSE,NA,"780401434311335936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juliealejo143",44,TRUE,FALSE,NA,NA
"#coke #washingtondc #hehe #memorialday #hardworkpaysoff #superhero #solocosebelle https://t.co/BJS4SYnmac 9278",FALSE,0,NA,2016-09-26 13:37:08,FALSE,NA,"780400818566602752",NA,"<a href=""http://twt.googlecode.com"" rel=""nofollow"">twtcmd</a>","AnRadioPortugal",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 13:36:53,FALSE,NA,"780400753328394240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annecampos25",44,TRUE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 13:35:57,FALSE,NA,"780400520796082176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A2la1",44,TRUE,FALSE,NA,NA
"#Coke not #Pepsi. Challenge the #CocaCola #stock tip on #Investor Network. https://t.co/PuaHYfRYQu $CCE $KO #Monday https://t.co/7LBx59vUZB",FALSE,1,NA,2016-09-26 13:27:57,FALSE,NA,"780398505915478016",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","investornetwork",1,FALSE,FALSE,NA,NA
"a+ #<U+82B8><U+80FD> #<U+30D5><U+30A9><U+30ED><U+30D0>100% #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>01058642879 #<U+C11C><U+BA74><U+D480><U+C2F8><U+B871>01058642879 #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>010v5864v2879 #<U+FF8C><U+FF6B><U+FF9B><U+FF90><U+FF70> #<U+FF8C><U+FF6B><U+FF9B><U+FF90> #<U+FF8C><U+FF6B><U+FF9B><U+FF70><U+8FD4><U+3057> #RT #follwme #coke",FALSE,0,NA,2016-09-26 13:10:15,FALSE,NA,"780394052197822468",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"@jen_boobie Open crackiness #Coke",FALSE,0,"jen_boobie",2016-09-26 13:07:07,FALSE,"780391183323324416","780393261139648512","267893907","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","868nathan",0,FALSE,FALSE,NA,NA
"VINTAGE ENJOY COCA COLA COKE SODA POP ADVERTISING SIGN 24""x36"" !!!NO… https://t.co/DbqULX5ut0 #CocaCola #Coke https://t.co/BH6BbmSRcZ",FALSE,0,NA,2016-09-26 13:02:41,FALSE,NA,"780392145765015552",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"Them guys #groovestation #addidas #coke #food #BEYutiful https://t.co/pOVV36k0Tf",FALSE,0,NA,2016-09-26 12:50:02,FALSE,NA,"780388963890724864",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ShanErasmus",0,FALSE,FALSE,NA,NA
"Watch What Happens When Coca-Cola Mixes With Pool Chlorine

https://t.co/bBhEYsm9g7

#coke #cocacola #experiment https://t.co/3KUhT0WWpk",FALSE,0,NA,2016-09-26 12:48:44,FALSE,NA,"780388637758357504",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","rivercityjon",0,FALSE,FALSE,NA,NA
"RT @DrThomasPaul: Poisonous, #GMO-ridden ""food"" brands: #Kelloggs #GeneralMills #Nestle #Coke #Pepsi #Kraft #Hersheys #Smuckers http://t.co…",FALSE,0,NA,2016-09-26 12:43:56,FALSE,NA,"780387427617681409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeslieJahn1",312,TRUE,FALSE,NA,NA
"a+<U+2605>a+<U+2605> #<U+FF98><U+FF8C><U+FF6B><U+FF9B><U+FF70> #<U+FF98><U+FF8C><U+FF6B><U+FF9B><U+FF70>100 #<U+FF8C><U+FF6B><U+FF9B><U+FF90><U+FF70> #<U+FF8C><U+FF6B><U+FF9B><U+FF90> #<U+FF8C><U+FF6B><U+FF9B><U+FF70><U+8FD4><U+3057> #<U+FF8C><U+FF6B><U+FF9B><U+FF70><U+8FD4><U+3057>100 #<U+81EA><U+52D5><U+FF8C><U+FF6B><U+FF9B><U+FF70> #<U+81EA><U+52D5><U+FF98><U+FF8C><U+FF6B><U+FF9B><U+FF70> #<U+81EA><U+52D5><U+FF8C><U+FF6B><U+FF9B><U+FF70><U+8FD4><U+3057> #<U+FF8C><U+FF6B><U+FF9B><U+FF8A><U+FF9E> #<U+FF8C><U+FF6B><U+FF9B><U+FF8A><U+FF9E>100 #RT #follwme #coke",FALSE,0,NA,2016-09-26 12:40:21,FALSE,NA,"780386526664413184",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"RT @DrThomasPaul: Poisonous, #GMO-ridden ""food"" brands: #Kelloggs #GeneralMills #Nestle #Coke #Pepsi #Kraft #Hersheys #Smuckers http://t.co…",FALSE,0,NA,2016-09-26 12:33:24,FALSE,NA,"780384778881294336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simonconroy",312,TRUE,FALSE,NA,NA
"Vintage Coca Cola Menu Board Advertising Sign https://t.co/cdSa81OSYT #CocaCola #Coke https://t.co/MSSoEKHeJj",FALSE,0,NA,2016-09-26 12:23:13,FALSE,NA,"780382213711863809",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"Assembly done on the side table now time to sand #sandwich #coke #pepsi #chips #raiders… https://t.co/7nCzAGhJos",FALSE,0,NA,2016-09-26 12:20:17,FALSE,NA,"780381475703173120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tandrwoodworks",0,FALSE,FALSE,NA,NA
"b+<U+2605>b+<U+2605> #<U+76F8><U+4E92><U+30D5><U+30A9><U+30ED><U+30FC> #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>01058642879 #<U+C11C><U+BA74><U+D480><U+C2F8><U+B871>01058642879 #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>010v5864v2879 #<U+30EA><U+30D5><U+30A9><U+30ED><U+30FC> #<U+30D5><U+30A9><U+30ED><U+30D0>100% #<U+30D5><U+30A9><U+30ED><U+30FC><U+3057><U+3066><U+304F><U+308C><U+305F><U+4EBA><U+30D5><U+30A9><U+30ED><U+30D0><U+3059><U+308B> #RT #follwme #coke",FALSE,0,NA,2016-09-26 12:10:21,FALSE,NA,"780378978288754689",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"RT @DrThomasPaul: Poisonous, #GMO-ridden ""food"" brands: #Kelloggs #GeneralMills #Nestle #Coke #Pepsi #Kraft #Hersheys #Smuckers http://t.co…",FALSE,0,NA,2016-09-26 12:08:28,FALSE,NA,"780378504634466304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReddingRosamond",312,TRUE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 11:59:47,FALSE,NA,"780376317166366720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","formclssnly",44,TRUE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 11:54:53,FALSE,NA,"780375085391708160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cristeta767",44,TRUE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 11:49:18,FALSE,NA,"780373680719134720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BengBoja31",44,TRUE,FALSE,NA,NA
"Vintage Coke Coca Cola Soda Fountain Dispenser Front plate https://t.co/7j8ftUHIpD #CocaCola #Coke https://t.co/Dg4cv1a3og",FALSE,0,NA,2016-09-26 11:47:17,FALSE,NA,"780373171824267264",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"RT @Steeler1313: https://t.co/Krks4w8c6L … #crypto #fintech #chc #products #coke #pepsi",FALSE,0,NA,2016-09-26 11:42:21,FALSE,NA,"780371932445159424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Steeler1313",1,TRUE,FALSE,NA,NA
"b+<U+2605> #<U+76F8><U+4E92><U+30D5><U+30A9><U+30ED><U+30FC>100 #<U+76F8><U+4E92><U+30D5><U+30A9><U+30ED><U+30FC><U+52DF><U+96C6> #<U+76F8><U+4E92><U+30D5><U+30A9><U+30ED><U+30FC> #<U+30EA><U+30D5><U+30A9><U+30ED><U+30FC> #<U+30D5><U+30A9><U+30ED><U+30D0> #<U+30D5><U+30A9><U+30ED><U+30D0>100 #<U+30EA><U+30D5><U+30A9><U+30ED><U+30FC>100 #<U+30D5><U+30A9><U+30ED><U+30FC><U+8FD4><U+3057> #<U+76F8><U+4E92><U+652F><U+63F4> #RT #follwme #coke",FALSE,0,NA,2016-09-26 11:40:15,FALSE,NA,"780371400125128704",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"Ninavele #COKE eix",FALSE,1,NA,2016-09-26 11:37:32,FALSE,NA,"780370717854601216",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","creation_cc",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 11:28:31,FALSE,NA,"780368449021161473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LoveHaine",44,TRUE,FALSE,NA,NA
"Vintage Coca-Cola Bottle Embossed Millidgeville https://t.co/PNu6STRoEy #CocaCola #Coke https://t.co/AvxU95jdqg",FALSE,0,NA,2016-09-26 11:28:22,FALSE,NA,"780368410068647936",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 11:21:03,FALSE,NA,"780366571399159808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SimpleUltra",44,TRUE,FALSE,NA,NA
"a+<U+2605>a+<U+2605> #<U+76F8><U+4E92><U+30D5><U+30A9><U+30ED><U+30FC> #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>01058642879 #<U+C11C><U+BA74><U+D480><U+C2F8><U+B871>01058642879 #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>010v5864v2879 #<U+30D5><U+30A9><U+30ED><U+30FC><U+8FD4><U+3057>100% #<U+30D5><U+30A9><U+30ED><U+30D0>100% #<U+76F8><U+4E92><U+652F><U+63F4> #RT<U+3057><U+305F><U+4EBA><U+5168><U+54E1><U+30D5><U+30A9><U+30ED><U+30FC><U+3059><U+308B> #RT #follwme #coke",FALSE,0,NA,2016-09-26 11:10:17,FALSE,NA,"780363859856982016",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 11:01:07,FALSE,NA,"780361552750784513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsmeshellyC",44,TRUE,FALSE,NA,NA
"Just brilliant #firstworldproblem #coke https://t.co/0oWxZXlS0V",FALSE,0,NA,2016-09-26 10:52:38,FALSE,NA,"780359417317523456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cobyv_1",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 10:50:58,FALSE,NA,"780359000613228544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rummyaguirre",44,TRUE,FALSE,NA,NA
"Rare Vtg 1938 Drink Coca Cola Soda Pop 2 Sided Porcelain Art Deco Lollipop… https://t.co/LNc8tzqoPc #CocaCola #Coke https://t.co/WMDhsNtXyp",FALSE,0,NA,2016-09-26 10:48:17,FALSE,NA,"780358325871316993",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"Happy kids! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#Coke
#Vape 
#Buroboys https://t.co/qhRf2YjfHA",FALSE,1,NA,2016-09-26 10:48:08,FALSE,NA,"780358285299965952",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jasperhibionada",0,FALSE,FALSE,NA,NA
"b+<U+2605>b+<U+2605> #<U+30D0><U+30F3><U+30AE><U+30E3> #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>01058642879 #<U+C11C><U+BA74><U+D480><U+C2F8><U+B871>01058642879 #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>010v5864v2879  #V<U+7CFB><U+597D><U+304D><U+306A><U+4EBA><U+3068><U+7E6B><U+304C><U+308A><U+305F><U+3044>  #<U+30EA><U+30D5><U+30A9><U+30ED><U+30FC>  #<U+30D5><U+30A9><U+30ED><U+30D0>100%  #RT<U+5E0C><U+671B> #RT #follwme #coke",FALSE,0,NA,2016-09-26 10:40:20,FALSE,NA,"780356324789854209",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"Smart work here #Pepsi vs #Coke https://t.co/Jvsb7E456P #OOH #Signage #Brand_Building #Marketing",FALSE,0,NA,2016-09-26 10:37:10,FALSE,NA,"780355525083009024",NA,"<a href=""http://www.DynamicTweets.com"" rel=""nofollow"">Dynamic Tweets</a>","Aafaque_Ehsen",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 10:34:47,FALSE,NA,"780354926564085761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ynatch",44,TRUE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 10:32:40,FALSE,NA,"780354395279994880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElisseDefenders",44,TRUE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 10:32:32,FALSE,NA,"780354359439663104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yanna_Joson",44,TRUE,FALSE,NA,NA
"***LOT OF 1000+ COCA-COLA glass collectible bottles - PRICE REDUCED https://t.co/OuFNgtolkV #CocaCola #Coke https://t.co/09InzaL8W5",FALSE,0,NA,2016-09-26 10:30:15,FALSE,NA,"780353785969258496",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 10:25:05,FALSE,NA,"780352484137197568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dyanfrancisco1",44,TRUE,FALSE,NA,NA
"Ohhhh the Irony<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#coke #sprite #Philippines https://t.co/4LjRzLdS93",FALSE,0,NA,2016-09-26 10:23:23,FALSE,NA,"780352057706373120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Queen_Kenji22",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 10:21:48,FALSE,NA,"780351660514082817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","superangel06",44,TRUE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 10:20:06,FALSE,NA,"780351230841196544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kn_maja_etc",44,TRUE,FALSE,NA,NA
"If a whacked say a picture of a can of #Coke next to the ""bold print would that #help re moving the ""bold print? Just a thought re the #GMS!",FALSE,1,NA,2016-09-26 10:14:02,FALSE,NA,"780349703808438273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Perceivedlogic",0,FALSE,FALSE,NA,NA
"RT @burgermclisse: Viewers: O! SIYA PALA YUN! #ponds #mcdo #nescafe #coke #bingo
#McLisse fam: NAKAKA-PROUD KAYO @hashtag_mccoydl @ElisseJo…",FALSE,0,NA,2016-09-26 10:13:45,FALSE,NA,"780349632488443904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianeDioquino",44,TRUE,FALSE,NA,NA
